"","id","num.picture","task1","task2","task3","latitude","longitude","gender","educ","age"
"7119","1565594026_endBrnob701b42c0136a250b605d5f4c4cd9ce8.csv",1137,1,5,2,49.1837591838168,16.631108205121,1,3,39
"7120","1565594026_endBrnob701b42c0136a250b605d5f4c4cd9ce8.csv",207,1,5,2,49.2029640021953,16.6146915075407,1,3,39
"7121","1565594026_endBrnob701b42c0136a250b605d5f4c4cd9ce8.csv",214,1,5,2,49.1911841726901,16.6545593833325,1,3,39
"7122","1565594026_endBrnob701b42c0136a250b605d5f4c4cd9ce8.csv",473,1,5,3,49.1714498332215,16.5977567536146,1,3,39
"7123","1565594026_endBrnob701b42c0136a250b605d5f4c4cd9ce8.csv",58,1,4,2,49.2282351193185,16.6304872844402,1,3,39
"7124","1565594026_endBrnob701b42c0136a250b605d5f4c4cd9ce8.csv",195,1,5,2,49.2149224260656,16.6235831236888,1,3,39
"7125","1565594026_endBrnob701b42c0136a250b605d5f4c4cd9ce8.csv",606,1,5,2,49.2020926473826,16.620415893724,1,3,39
"7126","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",122,1,5,2,49.2100213557604,16.6400636216147,1,3,39
"7127","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",549,1,5,2,49.1850530027678,16.5648915577981,1,3,39
"7128","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",488,1,4,2,49.1889208710377,16.6546591378219,1,3,39
"7129","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",643,1,5,2,49.1633742096438,16.6112688627735,1,3,39
"7130","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",666,1,5,2,49.1813549556708,16.6425218743919,1,3,39
"7131","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",190,1,5,2,49.1986131367523,16.5770721730126,1,3,39
"7132","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",798,1,5,2,49.1876435637559,16.5628585645437,1,3,39
"7133","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",677,1,5,2,49.1967663188507,16.6113878310951,1,3,39
"7134","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",1086,1,5,2,49.2198027391978,16.578557193632,1,3,39
"7135","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",893,1,5,2,49.1648227567228,16.5730450438703,1,3,39
"7136","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",173,1,5,2,49.2109828443234,16.6230258532033,1,3,39
"7137","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",10,1,4,2,49.1939873063946,16.6459331281211,1,3,39
"7138","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",941,1,5,3,49.1863738230263,16.6010111778969,1,3,39
"7139","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",1060,1,5,2,49.203726909872,16.6093561408732,1,3,39
"7140","1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv",213,1,5,2,49.1889420745348,16.5984896580431,1,3,39
"7141","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",714,1,4,3,49.2211790915888,16.5758484180011,1,2,32
"7142","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",360,1,3,2,49.2064551335524,16.6178246860758,1,2,32
"7143","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",573,1,4,2,49.2204572495338,16.6124829232727,1,2,32
"7144","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",1109,1,4,2,49.175396441136,16.5643719117644,1,2,32
"7145","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",429,1,4,2,49.18944782166,16.6297999744185,1,2,32
"7146","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",1265,1,4,2,49.1811849732592,16.5988315358314,1,2,32
"7147","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",985,1,4,2,49.2189113816767,16.5543619554008,1,2,32
"7148","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",570,1,4,2,49.1918760380891,16.5944691548615,1,2,32
"7149","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",956,1,3,2,49.1658355276635,16.6312210181455,1,2,32
"7150","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",906,1,4,3,49.2043129838567,16.6385357957162,1,2,32
"7151","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",209,1,4,2,49.1902421730787,16.6269218717486,1,2,32
"7152","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",727,1,4,2,49.1964225028517,16.6468949532702,1,2,32
"7153","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",156,1,3,2,49.2204334599484,16.6468162420918,1,2,32
"7154","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",1259,1,3,3,49.2136661571912,16.5927829022647,1,2,32
"7155","1565596545_endBrno42d252f8268bc5ffe08d422111fa03cb.csv",1238,1,3,2,49.1769133297768,16.615305197724,1,2,32
"7156","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",611,1,1,5,49.1929690590042,16.5804008887983,1,3,31
"7157","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",707,1,5,0,49.216026178277,16.6458423160378,1,3,31
"7158","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",895,1,5,4,49.2045288565998,16.6378784241893,1,3,31
"7159","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",747,1,2,4,49.2299094217663,16.5929955024611,1,3,31
"7160","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",742,0,5,3,49.2262295922152,16.593363302758,1,3,31
"7161","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",216,1,1,3,49.1901720401863,16.6526015731569,1,3,31
"7162","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",125,1,5,3,49.1837866499026,16.6334315114903,1,3,31
"7163","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",995,0,0,1,49.2021813944329,16.6249813097281,1,3,31
"7164","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",824,0,2,4,49.1772311239539,16.5627143796963,1,3,31
"7165","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",700,1,1,1,49.2099894844989,16.6153636221951,1,3,31
"7166","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",1231,1,5,0,49.181839119691,16.6217749460139,1,3,31
"7167","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",520,1,5,0,49.1700401646717,16.5601084316293,1,3,31
"7168","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",348,1,5,3,49.1686107145499,16.6368942175101,1,3,31
"7169","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",821,1,2,3,49.229560641674,16.6168732026495,1,3,31
"7170","1565597692_endBrno272aa6a8a1b59a3534f9cf5f31cb8fb8.csv",1150,1,5,3,49.2196248801094,16.5564215205719,1,3,31
"7171","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",935,0,6,2,49.23003587193,16.5912079988794,1,3,31
"7172","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",856,0,4,0,49.1843490121707,16.6616735070405,1,3,31
"7173","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",816,0,3,1,49.1936979426352,16.6117336056131,1,3,31
"7174","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",281,0,5,4,49.2022466431846,16.6588432834091,1,3,31
"7175","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",13,0,5,3,49.211596753516,16.6077263765077,1,3,31
"7176","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",714,0,6,0,49.2211790915888,16.5758484180011,1,3,31
"7177","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",1217,0,2,0,49.177078064477,16.6607085904186,1,3,31
"7178","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",847,0,6,0,49.207238009996,16.6239845520251,1,3,31
"7179","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",400,0,6,0,49.1745704006497,16.5967332548585,1,3,31
"7180","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",428,0,6,0,49.1975028679244,16.5811042372373,1,3,31
"7181","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",163,0,3,2,49.2262978827147,16.6049935393028,1,3,31
"7182","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",320,0,6,1,49.168973053785,16.5744331683771,1,3,31
"7183","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",990,0,5,2,49.1606562756035,16.5912381025243,1,3,31
"7184","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",1105,0,6,0,49.1848103640906,16.5869494276092,1,3,31
"7185","1565598057_endBrno78137d05e530c4ec4589abb4117524e6.csv",1015,0,6,1,49.2088326580792,16.6436420571692,1,3,31
"7186","1565600275_endBrno10062.csv",222,1,3,3,49.2183497956952,16.583030010799,1,2,40
"7187","1565600275_endBrno10062.csv",882,0,4,4,49.1847728809634,16.5864590815734,1,2,40
"7188","1565600275_endBrno10062.csv",38,0,5,3,49.1760647417204,16.5916537749603,1,2,40
"7189","1565600275_endBrno10062.csv",275,0,5,2,49.2031955414544,16.6465230469888,1,2,40
"7190","1565600275_endBrno10062.csv",122,1,4,4,49.2100213557604,16.6400636216147,1,2,40
"7191","1565600275_endBrno10062.csv",493,1,3,4,49.1707906530129,16.612940668583,1,2,40
"7192","1565600275_endBrno10062.csv",291,0,5,2,49.1660567071489,16.6490951580938,1,2,40
"7193","1565600275_endBrno10062.csv",540,0,5,4,49.1758828745018,16.5791931225543,1,2,40
"7194","1565600275_endBrno10062.csv",304,1,5,3,49.2213989257008,16.6489355436589,1,2,40
"7195","1565600275_endBrno10062.csv",25,1,5,3,49.2090138713405,16.5959394036317,1,2,40
"7196","1565600275_endBrno10062.csv",712,1,4,2,49.2117515196699,16.5917539092464,1,2,40
"7197","1565600275_endBrno10062.csv",459,1,5,3,49.1994428471375,16.5977250023784,1,2,40
"7198","1565600275_endBrno10062.csv",210,1,5,3,49.1982812247315,16.5852566422951,1,2,40
"7199","1565600275_endBrno10062.csv",834,1,4,3,49.214436550734,16.6166060196445,1,2,40
"7200","1565600275_endBrno10062.csv",1041,1,4,4,49.2064700384187,16.6071493139474,1,2,40
"7201","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",51,1,6,1,49.1952080000672,16.5660516995643,1,0,29
"7202","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",1265,1,6,1,49.1811849732592,16.5988315358314,1,0,29
"7203","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",968,1,6,1,49.228070297114,16.5758928023123,1,0,29
"7204","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",1199,1,6,1,49.1836316541436,16.6016284332575,1,0,29
"7205","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",378,1,6,1,49.1932834407109,16.6329770106652,1,0,29
"7206","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",384,1,6,1,49.1673650712964,16.5644789493908,1,0,29
"7207","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",651,1,6,1,49.2042290918068,16.5852517991019,1,0,29
"7208","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",223,1,6,1,49.2166911650481,16.6318230483693,1,0,29
"7209","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",211,1,6,1,49.221568109137,16.5762842081358,1,0,29
"7210","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",305,1,6,1,49.188423595649,16.6409066518204,1,0,29
"7211","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",1223,1,6,1,49.1991244581842,16.5656191444856,1,0,29
"7212","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",1078,1,6,1,49.1960548055786,16.6536720583283,1,0,29
"7213","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",15,1,6,1,49.228789084118,16.576396457432,1,0,29
"7214","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",707,1,4,1,49.216026178277,16.6458423160378,1,0,29
"7215","1565601566_endBrno51935b5e59348bfcdc8ad3fe875347bb.csv",589,1,6,1,49.2290647367314,16.5990608649172,1,0,29
"7216","1565604161_endBrno10066.csv",729,1,5,3,49.1608047996568,16.5640665783468,1,2,33
"7217","1565604161_endBrno10066.csv",999,1,5,0,49.2107655552398,16.6088942369645,1,2,33
"7218","1565604161_endBrno10066.csv",972,1,6,4,49.1608673843681,16.5653694994597,1,2,33
"7219","1565604161_endBrno10066.csv",315,1,6,4,49.1924558558366,16.6362721377378,1,2,33
"7220","1565604161_endBrno10066.csv",330,1,3,2,49.1713809445782,16.5803315946504,1,2,33
"7221","1565604161_endBrno10066.csv",703,1,6,1,49.2066010774855,16.6149103421468,1,2,33
"7222","1565604161_endBrno10066.csv",90,1,5,1,49.1720838701192,16.5616567660621,1,2,33
"7223","1565604161_endBrno10066.csv",827,1,3,2,49.1922455322942,16.6506192086913,1,2,33
"7224","1565604161_endBrno10066.csv",354,1,4,1,49.1827888559789,16.5809615404784,1,2,33
"7225","1565604161_endBrno10066.csv",638,1,2,0,49.1769471685112,16.643124681023,1,2,33
"7226","1565604161_endBrno10066.csv",966,1,6,3,49.1716486886905,16.6192883272324,1,2,33
"7227","1565604161_endBrno10066.csv",272,1,6,1,49.1694004488421,16.5699570768534,1,2,33
"7228","1565604161_endBrno10066.csv",751,1,4,1,49.1963533248555,16.5782762879651,1,2,33
"7229","1565604161_endBrno10066.csv",1230,1,4,4,49.2287614368552,16.6025486303107,1,2,33
"7230","1565604161_endBrno10066.csv",1231,1,4,0,49.181839119691,16.6217749460139,1,2,33
"7231","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",1142,1,4,1,49.1867408381854,16.6155196195032,1,1,43
"7232","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",895,1,6,1,49.2045288565998,16.6378784241893,1,1,43
"7233","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",368,1,3,3,49.191746037772,16.6397410322993,1,1,43
"7234","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",994,1,6,1,49.1662619940473,16.5826373954676,1,1,43
"7235","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",1217,1,4,0,49.177078064477,16.6607085904186,1,1,43
"7236","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",656,1,5,1,49.1909582218577,16.622150616174,1,1,43
"7237","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",121,1,5,1,49.2255336544372,16.5705719450886,1,1,43
"7238","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",822,1,6,1,49.1927687380996,16.5803416261323,1,1,43
"7239","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",1041,1,6,0,49.2064700384187,16.6071493139474,1,1,43
"7240","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",1071,1,5,0,49.197227947187,16.5816755846538,1,1,43
"7241","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",595,1,6,2,49.2069927096122,16.6401250178675,1,1,43
"7242","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",331,1,5,0,49.1893775584696,16.6068252157944,1,1,43
"7243","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",1160,1,6,0,49.2004179677775,16.6176023253888,1,1,43
"7244","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",383,1,6,1,49.1674313989407,16.5760132496254,1,1,43
"7245","1565610540_endBrno6f114e9e246ff9176990d3bbcf5e0088.csv",245,1,6,2,49.2078892265068,16.6470572734785,1,1,43
"7246","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",224,1,3,1,49.2186285375846,16.6092024445764,1,2,40
"7247","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",1057,1,1,4,49.1855642722539,16.6202425658518,1,2,40
"7248","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",55,1,5,4,49.1849300459606,16.6152025864421,1,2,40
"7249","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",747,1,4,2,49.2299094217663,16.5929955024611,1,2,40
"7250","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",1209,1,5,2,49.2105637726005,16.6471251481227,1,2,40
"7251","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",1069,0,2,2,49.1925732770632,16.6120985903859,1,2,40
"7252","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",151,1,3,4,49.2047896226513,16.6391883481721,1,2,40
"7253","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",549,1,1,1,49.1850530027678,16.5648915577981,1,2,40
"7254","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",1034,1,4,3,49.1913682464058,16.5650711981448,1,2,40
"7255","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",380,1,4,2,49.1978369340297,16.6021367224434,1,2,40
"7256","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",1066,1,2,2,49.1662113333191,16.5665151784677,1,2,40
"7257","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",252,1,3,3,49.2072111999012,16.5783493601737,1,2,40
"7258","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",589,1,1,2,49.2290647367314,16.5990608649172,1,2,40
"7259","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",992,1,4,1,49.1871758972848,16.5858329451343,1,2,40
"7260","1565615409_endBrno9fc7c8a1d8a2a05430b655d2bb6bc315.csv",128,1,1,2,49.1862964327727,16.652690859563,1,2,40
"7261","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",1166,1,5,1,49.2100001816037,16.6209825567602,1,1,20
"7262","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",459,1,5,4,49.1994428471375,16.5977250023784,1,1,20
"7263","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",1168,1,1,4,49.2214221893264,16.5712427516254,1,1,20
"7264","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",501,1,4,3,49.210875722356,16.6615573888421,1,1,20
"7265","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",224,1,3,4,49.2186285375846,16.6092024445764,1,1,20
"7266","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",226,1,1,4,49.1852223983717,16.6600330100654,1,1,20
"7267","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",674,1,3,3,49.1946174838813,16.6602851394464,1,1,20
"7268","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",1236,1,2,3,49.21215911235,16.5670930365747,1,1,20
"7269","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",234,1,1,4,49.1766945757578,16.6207703226895,1,1,20
"7270","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",747,1,2,4,49.2299094217663,16.5929955024611,1,1,20
"7271","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",644,1,6,2,49.2063804879085,16.648350020574,1,1,20
"7272","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",562,1,4,3,49.1723528001499,16.6267268364899,1,1,20
"7273","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",897,1,6,2,49.223022595077,16.6250314107419,1,1,20
"7274","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",1047,1,2,3,49.2010748750564,16.645461217977,1,1,20
"7275","1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv",438,1,5,2,49.1639772720124,16.5776348408373,1,1,20
"7276","1565617919_endBrno10061.csv",1076,1,6,2,49.2267067276125,16.6493544135877,1,2,30
"7277","1565617919_endBrno10061.csv",770,1,5,1,49.1613326560969,16.6118539626469,1,2,30
"7278","1565617919_endBrno10061.csv",1051,1,6,2,49.1704726372326,16.5573287762767,1,2,30
"7279","1565617919_endBrno10061.csv",302,1,5,2,49.2010246021381,16.6398263343796,1,2,30
"7280","1565617919_endBrno10061.csv",1064,1,4,1,49.220861993079,16.6328517185745,1,2,30
"7281","1565617919_endBrno10061.csv",1096,1,6,1,49.2132634243626,16.6295624523243,1,2,30
"7282","1565617919_endBrno10061.csv",760,1,2,1,49.1631579429727,16.5638606269045,1,2,30
"7283","1565617919_endBrno10061.csv",1034,1,2,2,49.1913682464058,16.5650711981448,1,2,30
"7284","1565617919_endBrno10061.csv",1226,1,6,2,49.1885701913221,16.6116696124178,1,2,30
"7285","1565617919_endBrno10061.csv",528,1,6,0,49.1850507631294,16.6052277884968,1,2,30
"7286","1565617919_endBrno10061.csv",332,1,2,1,49.2267585703582,16.5890025684339,1,2,30
"7287","1565617919_endBrno10061.csv",652,1,6,0,49.1970395410465,16.630263019097,1,2,30
"7288","1565617919_endBrno10061.csv",373,1,5,2,49.2241817223999,16.5812686188704,1,2,30
"7289","1565617919_endBrno10061.csv",529,1,1,2,49.209015975363,16.5890740580329,1,2,30
"7290","1565617919_endBrno10061.csv",316,0,6,2,49.1973026476107,16.6097623570546,1,2,30
"7291","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",727,1,1,4,49.1964225028517,16.6468949532702,1,2,40
"7292","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",1190,1,5,4,49.1729122045403,16.5846804062008,1,2,40
"7293","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",688,1,1,1,49.1975545072712,16.6051394793459,1,2,40
"7294","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",87,1,5,1,49.188907931944,16.6084764037019,1,2,40
"7295","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",512,1,1,4,49.2075053016495,16.6592316266093,1,2,40
"7296","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",782,1,5,1,49.2019365869343,16.5770486193078,1,2,40
"7297","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",1030,1,1,4,49.201000160796,16.6410712083138,1,2,40
"7298","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",813,1,1,1,49.1994221134201,16.5802560626943,1,2,40
"7299","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",921,1,5,3,49.1784312596346,16.6253129441988,1,2,40
"7300","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",1258,1,5,1,49.2199201639085,16.6215465599932,1,2,40
"7301","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",652,1,2,1,49.1970395410465,16.630263019097,1,2,40
"7302","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",651,1,1,1,49.2042290918068,16.5852517991019,1,2,40
"7303","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",1183,1,5,1,49.1999983083967,16.6473901254808,1,2,40
"7304","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",1039,1,4,1,49.219492310808,16.6199934236867,1,2,40
"7305","1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv",487,1,5,1,49.2110992276838,16.5937367500229,1,2,40
"7306","1565618399_endBrno10335.csv",427,0,0,0,49.2198108376112,16.5740743063467,1,2,61
"7307","1565618399_endBrno10335.csv",222,1,3,2,49.2183497956952,16.583030010799,1,2,61
"7308","1565618399_endBrno10335.csv",1008,1,4,6,49.1719727132819,16.581906016333,1,2,61
"7309","1565618399_endBrno10335.csv",853,0,3,3,49.2038980373922,16.6247259807077,1,2,61
"7310","1565618399_endBrno10335.csv",14,0,3,3,49.190385504367,16.5914779177849,1,2,61
"7311","1565618399_endBrno10335.csv",447,0,3,2,49.1764160860291,16.5755816556523,1,2,61
"7312","1565618399_endBrno10335.csv",737,0,3,1,49.2272504565514,16.6135671400496,1,2,61
"7313","1565618399_endBrno10335.csv",1061,1,1,1,49.1974447837451,16.5831096848206,1,2,61
"7314","1565618399_endBrno10335.csv",151,1,5,2,49.2047896226513,16.6391883481721,1,2,61
"7315","1565618399_endBrno10335.csv",877,1,1,2,49.1733167230315,16.5947657165937,1,2,61
"7316","1565618399_endBrno10335.csv",1103,1,5,1,49.2127987869863,16.6200809728865,1,2,61
"7317","1565618399_endBrno10335.csv",542,1,3,3,49.1622252198079,16.5562724292616,1,2,61
"7318","1565618399_endBrno10335.csv",275,1,4,1,49.2031955414544,16.6465230469888,1,2,61
"7319","1565618399_endBrno10335.csv",49,0,4,0,49.2043842325673,16.6061518016594,1,2,61
"7320","1565618399_endBrno10335.csv",1235,0,4,2,49.2097071566476,16.623727177704,1,2,61
"7321","1565618428_endBrno10480.csv",581,1,6,0,49.2266224003413,16.6174393005008,1,0,18
"7322","1565618428_endBrno10480.csv",817,1,6,0,49.2270876849398,16.6395361064844,1,0,18
"7323","1565618428_endBrno10480.csv",654,1,6,0,49.2271461434258,16.5757703169555,1,0,18
"7324","1565618428_endBrno10480.csv",767,1,6,0,49.1996263952268,16.6141125636032,1,0,18
"7325","1565618428_endBrno10480.csv",42,1,1,0,49.1772333845139,16.5761526237832,1,0,18
"7326","1565618428_endBrno10480.csv",465,1,6,6,49.221606383521,16.6203038482909,1,0,18
"7327","1565618428_endBrno10480.csv",834,1,6,0,49.214436550734,16.6166060196445,1,0,18
"7328","1565618428_endBrno10480.csv",904,1,6,0,49.2109366201117,16.5793705698008,1,0,18
"7329","1565618428_endBrno10480.csv",128,1,6,0,49.1862964327727,16.652690859563,1,0,18
"7330","1565618428_endBrno10480.csv",252,1,6,0,49.2072111999012,16.5783493601737,1,0,18
"7331","1565618428_endBrno10480.csv",107,1,6,0,49.1848484367761,16.5923884639195,1,0,18
"7332","1565618428_endBrno10480.csv",326,1,6,0,49.1764959956883,16.6289071077509,1,0,18
"7333","1565618428_endBrno10480.csv",535,1,6,0,49.1919869613703,16.6339172153596,1,0,18
"7334","1565618428_endBrno10480.csv",1091,1,6,0,49.1666811043961,16.6235693996215,1,0,18
"7335","1565618428_endBrno10480.csv",687,1,6,0,49.2152128861052,16.5520947236593,1,0,18
"7336","1565618643_endBrno10298.csv",632,1,5,4,49.2226432292656,16.5793413723988,1,2,34
"7337","1565618643_endBrno10298.csv",1244,0,5,3,49.229139376057,16.5763358122377,1,2,34
"7338","1565618643_endBrno10298.csv",132,1,6,3,49.1632978824124,16.6051267493222,1,2,34
"7339","1565618643_endBrno10298.csv",79,1,6,2,49.1695198166866,16.5671579760036,1,2,34
"7340","1565618643_endBrno10298.csv",696,1,5,2,49.1980683574776,16.6525930686553,1,2,34
"7341","1565618643_endBrno10298.csv",291,1,4,4,49.1660567071489,16.6490951580938,1,2,34
"7342","1565618643_endBrno10298.csv",1061,1,5,2,49.1974447837451,16.5831096848206,1,2,34
"7343","1565618643_endBrno10298.csv",985,1,5,4,49.2189113816767,16.5543619554008,1,2,34
"7344","1565618643_endBrno10298.csv",1241,1,6,4,49.2216253139883,16.630949085063,1,2,34
"7345","1565618643_endBrno10298.csv",883,1,5,4,49.1876556336407,16.6334476323677,1,2,34
