"y";"x";"availability"
"1113";48.9403856320844;14.4482656905208;"1"
"1114";48.9570258142902;14.5342573373252;"1"
"1119";48.9801280201679;14.5056705885452;"1"
"1121";48.9615127903357;14.452013596112;"1"
"1122";48.9802620579556;14.5034944318757;"1"
"1125";48.9535683949036;14.4674154851446;"1"
"1126";48.9825716711407;14.4733529853362;"1"
"1127";48.9587706598956;14.4850719726652;"1"
"1128";48.9874503352764;14.43656566274;"1"
"1133";49.0000099678697;14.447217647972;"1"
"1134";48.9711340519985;14.4453873695565;"1"
"1135";48.9561210583149;14.4928962086604;"1"
"1136";48.9835931032133;14.4474537799012;"1"
"1140";48.9681826090257;14.5265688951028;"1"
"1141";48.9789649498472;14.4706810221918;"1"
"1142";48.9542279839772;14.4928047829626;"1"
"1143";48.9888866446137;14.4296950872923;"1"
"1146";48.9895950561068;14.4756310039948;"1"
"1147";48.9557127568478;14.4540986863508;"1"
"1150";48.9663878136629;14.4964551067874;"1"
"1151";49.008870297114;14.4493819172087;"1"
"1156";48.9859572210507;14.4499061276692;"1"
"1161";48.9867308304165;14.4439290413883;"1"
"1163";48.9657180725656;14.5003676494767;"1"
"1167";48.9523129150355;14.475675289724;"1"
"1168";48.9650867878295;14.4777435337967;"1"
"1169";48.9695686531465;14.5027885662568;"1"
"1170";48.9800479736924;14.4766652090922;"1"
"1171";48.9853877678113;14.4555086720299;"1"
"1175";48.946505865511;14.5215792368446;"1"
"1177";48.9551506107816;14.4703427991405;"1"
"1179";48.9414562756035;14.4647202263956;"1"
"1180";48.9442296933647;14.4665929483836;"1"
"1181";48.9789373404936;14.4872152080246;"1"
"1182";48.9679758972848;14.4593175314919;"1"
"1185";48.9829813944329;14.4984480608399;"1"
"1188";48.9720279651506;14.492689446978;"1"
"1190";48.950401528079;14.490938604125;"1"
"1194";48.9517628085802;14.4905510497191;"1"
"1200";48.9527727132819;14.4553923917242;"1"
"1201";48.9687512687909;14.4938476536087;"1"
"1202";48.9851198740297;14.4628945445855;"1"
"1204";48.9614154594219;14.4503504963036;"1"
"1206";48.953296223027;14.5319529660995;"1"
"1208";48.9667877315481;14.5196815922572;"1"
"1209";48.9631729613031;14.480871878826;"1"
"1211";48.9776610779796;14.4724607711511;"1"
"1214";48.9973541784182;14.4499608062179;"1"
"1221";48.9842654356502;14.4544246901593;"1"
"1222";48.9657833994027;14.531930593872;"1"
"1223";48.9780960583267;14.4861257871126;"1"
"1224";48.9688124932752;14.4810473125806;"1"
"1228";48.9919278124886;14.4549514602123;"1"
"1229";48.9636498854997;14.4333712201351;"1"
"1232";49.0092404358407;14.4467177883896;"1"
"1233";49.0078231095167;14.5284182105849;"1"
"1235";49.0016397538996;14.4878746711608;"1"
"1236";48.9450279398697;14.5218060963331;"1"
"1237";48.9586751436014;14.4476184797548;"1"
"1243";49.0090010274399;14.4951989931957;"1"
"1247";48.9872700384187;14.4806241889752;"1"
"1250";48.9630979253988;14.5092158234906;"1"
"1252";48.9894813139146;14.4524445763406;"1"
"1255";48.9951581096111;14.4641136065477;"1"
"1256";48.9545449899314;14.4719147844746;"1"
"1261";48.9419289351916;14.5272896947727;"1"
"1262";48.9914965668392;14.4753143442966;"1"
"1264";48.9705063836983;14.5217150072214;"1"
"1267";48.9410501973208;14.4983629257123;"1"
"1270";48.9705580044073;14.4888987309614;"1"
"1273";48.9907660185914;14.4834293554713;"1"
"1274";48.9868305815288;14.4938088357318;"1"
"1275";48.984526909872;14.4828300105129;"1"
"1276";48.9797933867763;14.4984654263161;"1"
"1277";48.9939399573327;14.4789188151134;"1"
"1279";48.9612934100828;14.5238938182169;"1"
"1281";48.9809641111203;14.4930750281481;"1"
"1283";48.9872332514922;14.452973929944;"1"
"1285";48.9733732770632;14.485571210618;"1"
"1288";48.978027947187;14.4551620650253;"1"
"1289";49.0023334750114;14.4773714705792;"1"
"1293";49.0100435402134;14.4753175856944;"1"
"1299";48.9721623062778;14.4821539044447;"1"
"1300";48.9636255540674;14.4967178549999;"1"
"1302";48.981262088867;14.5162150624123;"1"
"1305";48.9743304850305;14.4714648804305;"1"
"1308";49.0006027391978;14.4520450946827;"1"
"1309";48.9761207200304;14.4714263899704;"1"
"1310";48.9725271525322;14.4921435434647;"1"
"1314";48.9492527408751;14.4662862363162;"1"
"1315";48.9428243550225;14.4680331100423;"1"
"1317";48.9657357808725;14.4758233109128;"1"
"1318";48.9606166396291;14.5178304066248;"1"
"1320";48.9947655680324;14.4549463661601;"1"
"1324";48.9447101265214;14.5067312813243;"1"
"1326";48.974143860235;14.4761576431985;"1"
"1330";48.9644565025002;14.4691517822032;"1"
"1331";48.9434680010302;14.4515330450771;"1"
"1340";48.9418101156455;14.4651994242407;"1"
"1344";48.971913157519;14.5076704495359;"1"
"1345";48.9703811997224;14.4461384297996;"1"
"1347";48.990858689885;14.4551764202799;"1"
"1348";48.9872724063712;14.4657369503903;"1"
"1350";48.9650265976605;14.4553582459025;"1"
"1351";48.9651994707837;14.488632988261;"1"
"1353";48.9492753192526;14.4654086497605;"1"
"1357";48.9657737623361;14.4677214171228;"1"
"1360";48.9835488447575;14.4733517262414;"1"
"1367";48.9581491741983;14.4504375139179;"1"
"1370";48.955642092761;14.5005745893623;"1"
"1371";48.989422705776;14.4558968361374;"1"
"1372";48.9694488352938;14.5310697459014;"1"
"1376";48.9561577745577;14.5345378669831;"1"
"1382";48.9694713187818;14.5192491948828;"1"
"1383";48.983408063182;14.507933444173;"1"
"1395";48.9907983303087;14.4672793707235;"1"
"1396";48.994681661529;14.4685742286836;"1"
"1398";48.9627699613104;14.4378730955063;"1"
"1400";49.0062515978619;14.5097426719305;"1"
"1401";48.9633705597199;14.4995924949968;"1"
"1402";48.9509653296431;14.4905883716546;"1"
"1405";48.9713830322169;14.471269863838;"1"
"1408";48.9513812464909;14.4689823311669;"1"
"1412";48.9828658158827;14.4551808641215;"1"
"1414";48.9540073583749;14.5008031044011;"1"
"1416";48.9817147904907;14.5348596668104;"1"
"1428";48.9601967584283;14.4697518868431;"1"
"1431";48.9823987869982;14.4379866103038;"1"
"1432";48.9807455963754;14.5140491443682;"1"
"1437";48.9874541910533;14.4788459856866;"1"
"1442";48.9689248530351;14.4621007411168;"1"
"1443";48.9455158890499;14.4533562189396;"1"
"1447";48.968305294351;14.4950465444352;"1"
"1448";48.9958185232162;14.4631628498158;"1"
"1451";48.9427051423986;14.4548314136304;"1"
"1452";48.9546691666986;14.5012335829431;"1"
"1453";48.954171815575;14.4890853354027;"1"
"1454";48.955071258323;14.498362334656;"1"
"1455";48.9673717916654;14.4701208105224;"1"
"1456";48.9644316541436;14.4751058234929;"1"
"1459";48.9657338499583;14.4563976590694;"1"
"1463";48.9469558504817;14.5193388284086;"1"
"1466";48.9575173872914;14.4616277565534;"1"
"1467";48.9463964922691;14.4646350819965;"1"
"1468";48.9564041592021;14.4846172730216;"1"
"1479";48.9991775008385;14.4966369540181;"1"
"1480";48.9513122288499;14.4981834698577;"1"
"1482";49.0073441354274;14.5137316440218;"1"
"1483";48.9523602929079;14.4687739529105;"1"
"1488";49.0026280709452;14.4459127415176;"1"
"1491";48.9521185263403;14.4822007808759;"1"
"1492";48.9799244581842;14.4391129398639;"1"
"1494";48.964794465909;14.4791526990822;"1"
"1496";49.0081912836211;14.4877185234515;"1"
"1497";48.9693701913221;14.4851424280841;"1"
"1498";48.9858462007961;14.4675573723071;"1"
"1501";49.0095614368552;14.476025601322;"1"
"1505";48.9548829787296;14.52275668421;"1"
"1507";48.9579280986045;14.4844466963704;"1"
"1509";49.0058395602632;14.4502885184222;"1"
"1514";48.9949334438876;14.5058254216068;"1"
"1517";48.9809948475256;14.4749930710843;"1"
"1519";48.9623816375456;14.4403603724289;"1"
"1522";48.9609340488803;14.4529023818332;"1"
"1525";49.009939376057;14.4498247253073;"1"
"1526";48.9869157074086;14.524664244195;"1"
"1528";48.9866795637927;14.4703170813313;"1"
"1532";48.9733067658581;14.4496477213365;"1"
"1533";48.9744593035135;14.4753968666797;"1"
