"num.picture" "id" "task1" "task2" "task3" "date" "personID" "gender" "educ" "age" "clouds" "water" "trees_30" "trees_5" "bush" "shade" "experience"
"4896" 674 "1565622325_endBrno10492.csv" 1 "6" "3" "1565622325" "10492" 1 1 59 0 0 1 0 1 0 0
"4897" 674 "1565617072_endBrnof92d2f3a21d822d60280b3d782a5b378.csv" 1 "3" "4" "1565617072" "f92d2f3a21d822d60280b3d782a5b378" 1 1 20 0 0 1 0 1 0 0
"4898" 674 "1564999915_endBrnob20d32c1d5cd64c6a11b96788302709e.csv" 1 "3" "3" "1564999915" "b20d32c1d5cd64c6a11b96788302709e" 1 1 30 0 0 1 0 1 0 0
"4899" 674 "1565006124_endBrno6e11ceabd00c65cac845e2da0b970726.csv" 1 "6" "2" "1565006124" "6e11ceabd00c65cac845e2da0b970726" 1 1 36 0 0 1 0 1 0 0
"4900" 674 "1565006441_endBrno3447dcc421e34ecb6ec497d4f0057b6c.csv" 1 "4" "3" "1565006441" "3447dcc421e34ecb6ec497d4f0057b6c" 1 3 27 0 0 1 0 1 0 0
"4901" 674 "1566924473_endBrno4fd7f17c9e9e954a5c55bf55a11d36a1.csv" 1 "4" "4" "1566924473" "4fd7f17c9e9e954a5c55bf55a11d36a1" 1 0 64 0 0 1 0 1 0 0
"4902" 675 "1565621325_endBrnoa1dae53cf50a5f7fd436c94d68f6d3a7.csv" 1 "4" "2" "1565621325" "a1dae53cf50a5f7fd436c94d68f6d3a7" 1 1 21 0 0 1 0 0 0 0
"4903" 675 "1564677384_endBrno5370e1129b7faf88731fe941f6c0ae4b.csv" 1 "2" "3" "1564677384" "5370e1129b7faf88731fe941f6c0ae4b" 1 2 52 0 0 1 0 0 0 0
"4904" 675 "1565001949_endBrnoeac7db3f7db46a8f920758cc7b1d27cc.csv" 1 "1" "1" "1565001949" "eac7db3f7db46a8f920758cc7b1d27cc" 0 0 17 0 0 1 0 0 0 0
"4905" 675 "1565005665_endBrno365404bdb162bd1ab25b4eea4fb2ef91.csv" 1 "5" "3" "1565005665" "365404bdb162bd1ab25b4eea4fb2ef91" 1 2 33 0 0 1 0 0 0 0
"4906" 675 "1565348214_endBrno10018.csv" 1 "5" "2" "1565348214" "10018" 1 3 30 0 0 1 0 0 0 0
"4907" 675 "1564997622_endBrno3ccf57841604797a3502c555a6dceb33.csv" 1 "3" "3" "1564997622" "3ccf57841604797a3502c555a6dceb33" 1 3 33 0 0 1 0 0 0 0
"4908" 675 "1565374503_endBrno10040.csv" 1 "6" "1" "1565374503" "10040" 1 3 43 0 0 1 0 0 0 0
"4909" 676 "1565369878_endBrno10112.csv" 1 "5" "1" "1565369878" "10112" 0 2 39 1 0 1 1 1 1 0
"4910" 676 "1565022250_endBrno9d893f6b5d47687581b61f922a037907.csv" 0 "2" "2" "1565022250" "9d893f6b5d47687581b61f922a037907" 0 0 27 1 0 1 1 1 1 1
"4911" 676 "1564777508_endBrno41f20876454a4c92bfc944b6beb87184.csv" 1 "1" "3" "1564777508" "41f20876454a4c92bfc944b6beb87184" 0 2 40 1 0 1 1 1 1 0
"4912" 676 "1565692675_endBrno10437.csv" 0 "3" "2" "1565692675" "10437" 1 3 29 1 0 1 1 1 1 1
"4913" 676 "1565379092_endBrno10114.csv" 1 "2" "4" "1565379092" "10114" 0 2 41 1 0 1 1 1 1 0
"4914" 676 "1565344583_endBrno10030.csv" 0 "1" "6" "1565344583" "10030" 1 2 29 1 0 1 1 1 1 1
"4915" 677 "1565347847_endBrno10163.csv" 0 "2" "6" "1565347847" "10163" 0 2 23 0 0 1 0 0 1 1
"4916" 677 "1565414387_endBrnoa34f3c996a3d609d90b59a2db972b664.csv" 1 "5" "2" "1565414387" "a34f3c996a3d609d90b59a2db972b664" 1 1 23 0 0 1 0 0 1 0
"4917" 677 "1565355497_endBrno10072.csv" 1 "4" "2" "1565355497" "10072" 1 3 34 0 0 1 0 0 1 0
"4918" 677 "1565594943_endBrno6a77b03d03061a6532e6e46f26998425.csv" 1 "5" "2" "1565594943" "6a77b03d03061a6532e6e46f26998425" 1 3 39 0 0 1 0 0 1 0
"4919" 677 "1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv" 1 "3" "6" "1565472041" "c20cc52a988f9d73327eb5c710bbedd3" 0 3 27 0 0 1 0 0 1 0
"4920" 677 "1565628495_endBrno10179.csv" 0 "6" "2" "1565628495" "10179" 0 2 33 0 0 1 0 0 1 1
"4921" 677 "1565079276_endBrnofbd2b04f50f99c768bd14dc969759d0f.csv" 1 "1" "5" "1565079276" "fbd2b04f50f99c768bd14dc969759d0f" 1 2 20 0 0 1 0 0 1 0
"4922" 677 "1565360322_endBrno10129.csv" 1 "1" "1" "1565360322" "10129" 0 3 26 0 0 1 0 0 1 0
"4923" 677 "1565038203_endBrno3c88138f67d2ffb6908c486b0f2df563.csv" 1 "2" "4" "1565038203" "3c88138f67d2ffb6908c486b0f2df563" 0 3 34 0 0 1 0 0 1 0
"4924" 678 "1565619260_endBrno10361.csv" 1 "6" "0" "1565619260" "10361" 1 2 22 0 0 0 0 0 0 0
"4925" 678 "1564999295_endBrno4dc8e602704acc94216cb5a9bcc0572c.csv" 1 "5" "1" "1564999295" "4dc8e602704acc94216cb5a9bcc0572c" 1 3 48 0 0 0 0 0 0 0
"4926" 678 "1565377931_endBrnob2d7dbff5fff8764583493bcee86817f.csv" 1 "2" "3" "1565377931" "b2d7dbff5fff8764583493bcee86817f" 1 2 45 0 0 0 0 0 0 0
"4927" 678 "1565561348_endBrno10075.csv" 1 "5" "1" "1565561348" "10075" 1 2 50 0 0 0 0 0 0 0
"4928" 678 "1565009493_endBrnofc968a019df36b662bf3d5e6a0bd61df.csv" 1 "5" "3" "1565009493" "fc968a019df36b662bf3d5e6a0bd61df" 1 0 57 0 0 0 0 0 0 0
"4929" 678 "1565002091_endBrno29f340ac3dcd6f1069b7c5130c88a4a0.csv" 1 "5" "1" "1565002091" "29f340ac3dcd6f1069b7c5130c88a4a0" 1 3 56 0 0 0 0 0 0 0
"4930" 679 "1565110333_endBrno3f5531334d8fc03ed12f62d007ddd3f3.csv" 1 "5" "2" "1565110333" "3f5531334d8fc03ed12f62d007ddd3f3" 1 3 29 0 0 1 0 1 0 0
"4931" 679 "1565975828_endBrno10049.csv" 1 "2" "3" "1565975828" "10049" 1 2 43 0 0 1 0 1 0 0
"4932" 679 "1565023048_endBrnoeff82e2b6cc387907012d41fd88390ee.csv" 1 "5" "0" "1565023048" "eff82e2b6cc387907012d41fd88390ee" 1 2 31 0 0 1 0 1 0 0
"4933" 679 "1565639069_endBrno38c45a6e0fed025e38b794371624c5e6.csv" 0 "5" "1" "1565639069" "38c45a6e0fed025e38b794371624c5e6" 0 2 38 0 0 1 0 1 0 1
"4934" 679 "1564998321_endBrno903013bccb8b469bf5d8406d53f90c13.csv" 1 "4" "1" "1564998321" "903013bccb8b469bf5d8406d53f90c13" 0 3 39 0 0 1 0 1 0 0
"4935" 679 "1565001916_endBrnoe4c03628c5cfc276319f0618a2375385.csv" 1 "5" "2" "1565001916" "e4c03628c5cfc276319f0618a2375385" 1 2 52 0 0 1 0 1 0 0
"4936" 679 "1564666550_endBrno4b79824e141defc50ac66c74ec0d8846.csv" 1 "5" "2" "1564666550" "4b79824e141defc50ac66c74ec0d8846" 1 2 50 0 0 1 0 1 0 0
"4937" 680 "1564989995_endBrnoe3f3b3e30530728104c83b8fa377aacb.csv" 0 "1" "4" "1564989995" "e3f3b3e30530728104c83b8fa377aacb" 1 2 27 0 0 1 0 0 1 1
"4938" 680 "1565546647_endBrnob76f9c356286b22353a858ae743b873c.csv" 0 "5" "0" "1565546647" "b76f9c356286b22353a858ae743b873c" 0 2 36 0 0 1 0 0 1 1
"4939" 680 "1564992499_endBrnoe7aefdc5f79f85c3082ef1916b832130.csv" 0 "5" "3" "1564992499" "e7aefdc5f79f85c3082ef1916b832130" 1 3 44 0 0 1 0 0 1 1
"4940" 680 "1565619914_endBrno10507.csv" 0 "4" "2" "1565619914" "10507" 1 3 45 0 0 1 0 0 1 1
"4941" 680 "1565354263_endBrno10123.csv" 1 "5" "4" "1565354263" "10123" 0 3 33 0 0 1 0 0 1 0
"4942" 680 "1565427740_endBrno10028.csv" 1 "4" "3" "1565427740" "10028" 1 2 31 0 0 1 0 0 1 0
"4943" 680 "1564999457_endBrnof1e60a71f68c9a19815bc6ce239a386c.csv" 1 "6" "2" "1564999457" "f1e60a71f68c9a19815bc6ce239a386c" 1 2 22 0 0 1 0 0 1 0
"4944" 681 "1565378123_endBrno0317b47697f5af06858a69fed5014e56.csv" 1 "3" "3" "1565378123" "0317b47697f5af06858a69fed5014e56" 1 2 52 0 0 0 0 1 0 0
"4945" 681 "1565097654_endBrno36298535ca426a719088c7018bd2d6cd.csv" 1 "6" "3" "1565097654" "36298535ca426a719088c7018bd2d6cd" 1 0 32 0 0 0 0 1 0 0
"4946" 681 "1564671114_endBrnod4518d7589627249038e15765ff06e37.csv" 1 "4" "1" "1564671114" "d4518d7589627249038e15765ff06e37" 0 2 31 0 0 0 0 1 0 0
"4947" 681 "1565637553_endBrno10391.csv" 1 "3" "2" "1565637553" "10391" 1 3 336 0 0 0 0 1 0 0
"4948" 681 "1565378569_endBrno5ea2bf04e5f05c0722bf2682c1290b5f.csv" 1 "6" "2" "1565378569" "5ea2bf04e5f05c0722bf2682c1290b5f" 1 2 25 0 0 0 0 1 0 0
"4949" 681 "1565448463_endBrno7404491b7c859db5389904f041e5bc44.csv" 1 "6" "1" "1565448463" "7404491b7c859db5389904f041e5bc44" 1 2 20 0 0 0 0 1 0 0
"4950" 682 "1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv" 1 "5" "0" "1565006786" "d1d53373fa490a4ed8f4eb5f1c9af634" 1 3 64 0 0 1 0 0 0 0
"4951" 682 "1565082317_endBrno484e274870d87210ea30ddbfcff96ba1.csv" 0 "1" "3" "1565082317" "484e274870d87210ea30ddbfcff96ba1" 0 2 23 0 0 1 0 0 0 1
"4952" 682 "1565418700_endBrno10133.csv" 1 "2" "0" "1565418700" "10133" 0 1 39 0 0 1 0 0 0 0
"4953" 682 "1565376556_endBrno2f0e3e20b8978de78b4d73759077079a.csv" 1 "2" "3" "1565376556" "2f0e3e20b8978de78b4d73759077079a" 0 2 40 0 0 1 0 0 0 0
"4954" 682 "1565634587_endBrno10380.csv" 0 "5" "0" "1565634587" "10380" 1 2 52 0 0 1 0 0 0 1
"4955" 682 "1565633345_endBrno10400.csv" 1 "5" "0" "1565633345" "10400" 1 1 37 0 0 1 0 0 0 0
"4956" 682 "1565005850_endBrnoc1d6f9ea8aaded052a612f2d25a69120.csv" 0 "5" "0" "1565005850" "c1d6f9ea8aaded052a612f2d25a69120" 1 2 63 0 0 1 0 0 0 1
"4957" 682 "1565440484_endBrno01428695b02b8f1ee7e6e2fd6d3cb27b.csv" 1 "6" "6" "1565440484" "01428695b02b8f1ee7e6e2fd6d3cb27b" 1 2 27 0 0 1 0 0 0 0
"4958" 682 "1565619385_endBrno10272.csv" 0 "5" "3" "1565619385" "10272" 1 3 27 0 0 1 0 0 0 1
"4959" 682 "1564669424_endBrno233d908a82ea039a0c96e0ddccbfdaec.csv" 1 "6" "1" "1564669424" "233d908a82ea039a0c96e0ddccbfdaec" 1 1 26 0 0 1 0 0 0 0
"4960" 682 "1565813137_endBrno10264.csv" 0 "3" "3" "1565813137" "10264" 1 2 52 0 0 1 0 0 0 1
"4961" 682 "1565686097_endBrno10245.csv" 1 "6" "1" "1565686097" "10245" 1 2 22 0 0 1 0 0 0 0
"4962" 683 "1565379453_endBrnobcef2b6d4f15c011963b929ef97ae6a7.csv" 0 "6" "1" "1565379453" "bcef2b6d4f15c011963b929ef97ae6a7" 0 1 39 0 0 1 0 1 0 1
"4963" 683 "1564744515_endBrno818406f2017418068b27365f44157fd9.csv" 1 "4" "1" "1564744515" "818406f2017418068b27365f44157fd9" 1 3 26 0 0 1 0 1 0 0
"4964" 683 "1564904734_endBrnofe200bb59ea91e0a8505aa6a816104d0.csv" 1 "3" "1" "1564904734" "fe200bb59ea91e0a8505aa6a816104d0" 1 2 49 0 0 1 0 1 0 0
"4965" 684 "1565377205_endBrnob8468ce655b0fa63bfa05e41958f83f4.csv" 1 "3" "3" "1565377205" "b8468ce655b0fa63bfa05e41958f83f4" 1 3 27 0 0 1 0 1 0 0
"4966" 684 "1564685159_endBrnoc4d90a53143c0c0c69d635b0b03b62e9.csv" 1 "3" "4" "1564685159" "c4d90a53143c0c0c69d635b0b03b62e9" 0 3 54 0 0 1 0 1 0 0
"4967" 684 "1565957855_endBrno98908a98b658191b29a1a788ac69568b.csv" 1 "4" "3" "1565957855" "98908a98b658191b29a1a788ac69568b" 0 3 34 0 0 1 0 1 0 0
"4968" 684 "1564910975_endBrnof4a2c50d148d4bbb7017ccbe24772dd6.csv" 1 "2" "3" "1564910975" "f4a2c50d148d4bbb7017ccbe24772dd6" 0 2 23 0 0 1 0 1 0 0
"4969" 684 "1565445059_endBrnoaaf8947f1c05bca4e0251e2b2864a975.csv" 1 "4" "3" "1565445059" "aaf8947f1c05bca4e0251e2b2864a975" 0 2 23 0 0 1 0 1 0 0
"4970" 684 "1565697382_endBrno10329.csv" 1 "3" "4" "1565697382" "10329" 1 2 61 0 0 1 0 1 0 0
"4971" 684 "1565425979_endBrno3ecb8b280b1ec3d2b7a22ed8550505f2.csv" 1 "4" "3" "1565425979" "3ecb8b280b1ec3d2b7a22ed8550505f2" 1 2 26 0 0 1 0 1 0 0
"4972" 684 "1565025735_endBrno3dfc616fe5fd80c5df0ca74e3e4e1b36.csv" 1 "4" "4" "1565025735" "3dfc616fe5fd80c5df0ca74e3e4e1b36" 1 2 27 0 0 1 0 1 0 0
"4973" 684 "1565427740_endBrno10028.csv" 1 "3" "3" "1565427740" "10028" 1 2 31 0 0 1 0 1 0 0
"4974" 684 "1565381790_endBrnod3fc13e0fb14cbbcc160f3a375fea38a.csv" 1 "5" "2" "1565381790" "d3fc13e0fb14cbbcc160f3a375fea38a" 1 2 31 0 0 1 0 1 0 0
"4975" 686 "1565068363_endBrno265dff3ed5d20ba60382092b2e1e5b3b.csv" 1 "5" "3" "1565068363" "265dff3ed5d20ba60382092b2e1e5b3b" 1 1 34 0 0 1 0 0 1 0
"4976" 686 "1564764350_endBrno5f2259a488b887c8e55fe105d4b8a001.csv" 1 "3" "4" "1564764350" "5f2259a488b887c8e55fe105d4b8a001" 1 1 67 0 0 1 0 0 1 0
"4977" 686 "1564665651_endBrnoa59575a5b0371f34bf38fe41b73590fb.csv" 1 "2" "4" "1564665651" "a59575a5b0371f34bf38fe41b73590fb" 1 3 23 0 0 1 0 0 1 0
"4978" 686 "1565112168_endBrnob7ceca202370f1681d2dbd2895e69289.csv" 1 "5" "2" "1565112168" "b7ceca202370f1681d2dbd2895e69289" 1 2 23 0 0 1 0 0 1 0
"4979" 686 "1565726913_endBrno10327.csv" 1 "4" "4" "1565726913" "10327" 1 1 39 0 0 1 0 0 1 0
"4980" 686 "1565555480_endBrnof1f23432bfd96687298512a58d79eaa0.csv" 1 "4" "3" "1565555480" "f1f23432bfd96687298512a58d79eaa0" 1 2 40 0 0 1 0 0 1 0
"4981" 686 "1565585460_endBrnoad1edc011b182ab30acf2029172e3de5.csv" 1 "3" "1" "1565585460" "ad1edc011b182ab30acf2029172e3de5" 1 3 33 0 0 1 0 0 1 0
"4982" 686 "1565711312_endBrno10241.csv" 1 "5" "1" "1565711312" "10241" 1 3 28 0 0 1 0 0 1 0
"4983" 686 "1565644987_endBrno10344.csv" 1 "4" "4" "1565644987" "10344" 1 1 49 0 0 1 0 0 1 0
"4984" 686 "1565630341_endBrno10378.csv" 1 "4" "4" "1565630341" "10378" 1 2 43 0 0 1 0 0 1 0
"4985" 686 "1565679514_endBrno10460.csv" 1 "5" "2" "1565679514" "10460" 1 3 45 0 0 1 0 0 1 0
"4986" 687 "1565422599_endBrno9924f8973a2b45003d1c2baad0ab7771.csv" 0 "2" "1" "1565422599" "9924f8973a2b45003d1c2baad0ab7771" 1 2 18 0 1 1 1 1 1 1
"4987" 687 "1565451155_endBrno92e82fffa9f1ffec6abb8e6b35b48805.csv" 1 "2" "4" "1565451155" "92e82fffa9f1ffec6abb8e6b35b48805" 0 1 36 0 1 1 1 1 1 0
"4988" 687 "1565555480_endBrnof1f23432bfd96687298512a58d79eaa0.csv" 1 "4" "6" "1565555480" "f1f23432bfd96687298512a58d79eaa0" 1 2 40 0 1 1 1 1 1 0
"4989" 687 "1564999076_endBrnoe5bda348c514d8611855d5d56594046f.csv" 1 "1" "4" "1564999076" "e5bda348c514d8611855d5d56594046f" 1 2 18 0 1 1 1 1 1 0
"4990" 687 "1565631755_endBrno10422.csv" 1 "2" "4" "1565631755" "10422" 1 3 24 0 1 1 1 1 1 0
"4991" 687 "1565001545_endBrnodd79c1910c40711dd155a66e3bc7d6db.csv" 1 "1" "5" "1565001545" "dd79c1910c40711dd155a66e3bc7d6db" 0 3 25 0 1 1 1 1 1 0
"4992" 687 "1564763830_endBrno2818c537ec6063387b2c9c78d8247fac.csv" 1 "1" "5" "1564763830" "2818c537ec6063387b2c9c78d8247fac" 1 2 22 0 1 1 1 1 1 0
"4993" 687 "1565001902_endBrno455dd810c86d356fd8130b28b56220e8.csv" 1 "3" "3" "1565001902" "455dd810c86d356fd8130b28b56220e8" 0 2 45 0 1 1 1 1 1 0
"4994" 687 "1565618428_endBrno10480.csv" 1 "1" "6" "1565618428" "10480" 1 0 18 0 1 1 1 1 1 0
"4995" 687 "1565343946_endBrno10087.csv" 0 "3" "4" "1565343946" "10087" 1 2 30 0 1 1 1 1 1 1
"4996" 687 "1565629516_endBrno10295.csv" 1 "0" "4" "1565629516" "10295" 1 3 30 0 1 1 1 1 1 0
"4997" 688 "1565680681_endBrno10475.csv" 1 "5" "1" "1565680681" "10475" 1 2 25 0 0 0 0 0 0 0
"4998" 688 "1565022314_endBrno4ab90b0b1fa2cd8580bd5262e29de64f.csv" 1 "4" "2" "1565022314" "4ab90b0b1fa2cd8580bd5262e29de64f" 1 2 48 0 0 0 0 0 0 0
"4999" 688 "1565618240_endBrno4e8324f6df2c397f5e393d65c101d044.csv" 1 "1" "1" "1565618240" "4e8324f6df2c397f5e393d65c101d044" 1 2 40 0 0 0 0 0 0 0
"5000" 688 "1565031805_endBrno481758f81bc1cd6b7c656e88cf1b7fa0.csv" 0 "4" "3" "1565031805" "481758f81bc1cd6b7c656e88cf1b7fa0" 0 2 41 0 0 0 0 0 0 1
"5001" 688 "1565584789_endBrnodb0cfac1f72165498c7385aba5e516cf.csv" 1 "2" "2" "1565584789" "db0cfac1f72165498c7385aba5e516cf" 0 3 29 0 0 0 0 0 0 0
"5002" 688 "1565587221_endBrno73aba363a04d4405618c651e6b8a5ae9.csv" 1 "5" "1" "1565587221" "73aba363a04d4405618c651e6b8a5ae9" 1 2 59 0 0 0 0 0 0 0
"5003" 688 "1564904734_endBrnofe200bb59ea91e0a8505aa6a816104d0.csv" 0 "6" "0" "1564904734" "fe200bb59ea91e0a8505aa6a816104d0" 1 2 49 0 0 0 0 0 0 1
"5004" 688 "1565539442_endBrno22520298d62b82922260eb871f5865c6.csv" 0 "5" "0" "1565539442" "22520298d62b82922260eb871f5865c6" 1 3 33 0 0 0 0 0 0 1
"5005" 688 "1565070431_endBrnodc2cc6fc7259c727ef45cd51c972d0fa.csv" 1 "5" "5" "1565070431" "dc2cc6fc7259c727ef45cd51c972d0fa" 1 3 29 0 0 0 0 0 0 0
"5006" 688 "1565631376_endBrno10287.csv" 1 "5" "1" "1565631376" "10287" 1 3 65 0 0 0 0 0 0 0
"5007" 688 "1565358678_endBrno10166.csv" 1 "2" "3" "1565358678" "10166" 0 2 55 0 0 0 0 0 0 0
"5008" 689 "1565077067_endBrno3f54a9dcfe0d0af3e15dbf614a48d8ec.csv" 1 "6" "2" "1565077067" "3f54a9dcfe0d0af3e15dbf614a48d8ec" 1 2 68 1 0 1 1 0 1 0
"5009" 689 "1565168787_endBrno1bc0946dd861a01d3ca8cc6b284f3dd1.csv" 0 "5" "1" "1565168787" "1bc0946dd861a01d3ca8cc6b284f3dd1" 1 2 37 1 0 1 1 0 1 1
"5010" 689 "1565624691_endBrno6892b13402165e753abfcd20a09ae948.csv" 0 "4" "3" "1565624691" "6892b13402165e753abfcd20a09ae948" 1 0 16 1 0 1 1 0 1 1
"5011" 689 "1565007887_endBrno72a181e03698409020a97b3f46afb34b.csv" 1 "6" "5" "1565007887" "72a181e03698409020a97b3f46afb34b" 1 2 23 1 0 1 1 0 1 0
"5012" 689 "1565014880_endBrno94d2928d66f2022a8bfb2fdebb16ed5d.csv" 1 "5" "2" "1565014880" "94d2928d66f2022a8bfb2fdebb16ed5d" 1 1 37 1 0 1 1 0 1 0
"5013" 689 "1565070271_endBrno0000.csv" 1 "6" "6" "1565070271" "0000" 1 2 11 1 0 1 1 0 1 0
"5014" 689 "1564669424_endBrno233d908a82ea039a0c96e0ddccbfdaec.csv" 0 "1" "1" "1564669424" "233d908a82ea039a0c96e0ddccbfdaec" 1 1 26 1 0 1 1 0 1 1
"5015" 689 "1565087915_endBrno49872e77be61c633801cb33037d6d004.csv" 1 "3" "2" "1565087915" "49872e77be61c633801cb33037d6d004" 1 2 34 1 0 1 1 0 1 0
"5016" 689 "1564667798_endBrno5581275ba953ef79fa8853a0dfa083db.csv" 0 "3" "1" "1564667798" "5581275ba953ef79fa8853a0dfa083db" 1 2 31 1 0 1 1 0 1 1
"5017" 690 "1565345038_endBrno10035.csv" 1 "5" "1" "1565345038" "10035" 1 2 36 1 0 1 0 0 1 0
"5018" 690 "1565460769_endBrno3ec237ab4f43ec263a9d1293ce972b00.csv" 1 "6" "2" "1565460769" "3ec237ab4f43ec263a9d1293ce972b00" 0 3 40 1 0 1 0 0 1 0
"5019" 690 "1564939363_endBrno5694b4b61bd2dafc94ec43618de530bb.csv" 1 "4" "3" "1564939363" "5694b4b61bd2dafc94ec43618de530bb" 1 2 26 1 0 1 0 0 1 0
"5020" 690 "1565036921_endBrnocf01e0365c14911b05f031fc5abf3ca0.csv" 1 "4" "2" "1565036921" "cf01e0365c14911b05f031fc5abf3ca0" 0 2 41 1 0 1 0 0 1 0
"5021" 690 "1565710134_endBrno10325.csv" 1 "0" "2" "1565710134" "10325" 1 2 18 1 0 1 0 0 1 0
"5022" 690 "1565424380_endBrno981cd5496e04f5bf6d1838b37736143b.csv" 1 "6" "2" "1565424380" "981cd5496e04f5bf6d1838b37736143b" 0 1 67 1 0 1 0 0 1 0
"5023" 691 "1565001788_endBrnodc78b88602861c98c8e481af3ae68b1a.csv" 1 "5" "1" "1565001788" "dc78b88602861c98c8e481af3ae68b1a" 1 2 64 0 0 0 0 1 0 0
"5024" 691 "1565698578_endBrno10148.csv" 0 "6" "0" "1565698578" "10148" 0 3 29 0 0 0 0 1 0 1
"5025" 691 "1565362400_endBrno10125.csv" 1 "6" "1" "1565362400" "10125" 0 2 45 0 0 0 0 1 0 0
"5026" 691 "1565344869_endBrno10081.csv" 0 "4" "4" "1565344869" "10081" 1 2 23 0 0 0 0 1 0 1
"5027" 691 "1565417322_endBrno7e5d646fbf1038cebcda1a9bf7c8cd17.csv" 1 "6" "1" "1565417322" "7e5d646fbf1038cebcda1a9bf7c8cd17" 1 2 41 0 0 0 0 1 0 0
"5028" 691 "1565345096_endBrno10104.csv" 1 "6" "0" "1565345096" "10104" 1 2 37 0 0 0 0 1 0 0
"5029" 691 "1565690706_endBrno493aa53b1553210ba6f9e2c09ab92a39.csv" 0 "6" "1" "1565690706" "493aa53b1553210ba6f9e2c09ab92a39" 1 3 33 0 0 0 0 1 0 1
"5030" 691 "1566913904_endBrno937947282e6ec3400b77fcb9f938a7be.csv" 1 "6" "0" "1566913904" "937947282e6ec3400b77fcb9f938a7be" 1 2 24 0 0 0 0 1 0 0
"5031" 692 "1565025112_endBrnod34d59c6f6debea626bba0af4d7160e9.csv" 1 "6" "0" "1565025112" "d34d59c6f6debea626bba0af4d7160e9" 1 2 31 1 0 0 0 1 0 0
"5032" 692 "1565511529_endBrno10086.csv" 1 "5" "3" "1565511529" "10086" 1 3 25 1 0 0 0 1 0 0
"5033" 692 "1565006786_endBrnod1d53373fa490a4ed8f4eb5f1c9af634.csv" 1 "5" "0" "1565006786" "d1d53373fa490a4ed8f4eb5f1c9af634" 1 3 64 1 0 0 0 1 0 0
"5034" 692 "1565007561_endBrno1a4b3de8be5163e6f4dda3a0a8968dbd.csv" 1 "5" "2" "1565007561" "1a4b3de8be5163e6f4dda3a0a8968dbd" 1 2 39 1 0 0 0 1 0 0
"5035" 692 "1565344063_endBrno10099.csv" 0 "1" "1" "1565344063" "10099" 1 3 26 1 0 0 0 1 0 1
"5036" 692 "1565854983_endBrno551512a3bb45dbadb0c3ec24a7243a35.csv" 1 "5" "1" "1565854983" "551512a3bb45dbadb0c3ec24a7243a35" 0 1 31 1 0 0 0 1 0 0
"5037" 693 "1565547727_endBrno0f6a2b400233cb785107cf322b2a54a2.csv" 1 "2" "3" "1565547727" "0f6a2b400233cb785107cf322b2a54a2" 0 3 31 1 0 0 0 1 1 0
"5038" 693 "1565546812_endBrno10009.csv" 1 "5" "1" "1565546812" "10009" 1 3 32 1 0 0 0 1 1 0
"5039" 693 "1565440484_endBrno01428695b02b8f1ee7e6e2fd6d3cb27b.csv" 1 "5" "6" "1565440484" "01428695b02b8f1ee7e6e2fd6d3cb27b" 1 2 27 1 0 0 0 1 1 0
"5040" 693 "1565625084_endBrno10322.csv" 1 "5" "1" "1565625084" "10322" 1 1 41 1 0 0 0 1 1 0
"5041" 693 "1565414674_endBrno3992ccb049418c1eced0623deebe45a2.csv" 1 "5" "2" "1565414674" "3992ccb049418c1eced0623deebe45a2" 0 2 65 1 0 0 0 1 1 0
"5042" 693 "1565004838_endBrno85e5adc73a124f66a855940c5a70aa47.csv" 1 "4" "2" "1565004838" "85e5adc73a124f66a855940c5a70aa47" 0 2 55 1 0 0 0 1 1 0
"5043" 693 "1565002332_endBrno8b75eca59f0af576673aaa490b9633c1.csv" 1 "6" "1" "1565002332" "8b75eca59f0af576673aaa490b9633c1" 1 1 29 1 0 0 0 1 1 0
"5044" 693 "1565381532_endBrno1df8c4c5b0050e0e9bc08839ba760641.csv" 1 "6" "2" "1565381532" "1df8c4c5b0050e0e9bc08839ba760641" 0 1 33 1 0 0 0 1 1 0
"5045" 693 "1565388688_endBrnoa857231caf9afab70c60ab76d5509443.csv" 1 "6" "0" "1565388688" "a857231caf9afab70c60ab76d5509443" 1 3 31 1 0 0 0 1 1 0
"5046" 693 "1565697382_endBrno10329.csv" 1 "4" "2" "1565697382" "10329" 1 2 61 1 0 0 0 1 1 0
"5047" 693 "1565679514_endBrno10460.csv" 1 "5" "2" "1565679514" "10460" 1 3 45 1 0 0 0 1 1 0
"5048" 693 "1565355497_endBrno10072.csv" 1 "1" "3" "1565355497" "10072" 1 3 34 1 0 0 0 1 1 0
"5049" 694 "1565539442_endBrno22520298d62b82922260eb871f5865c6.csv" 1 "4" "2" "1565539442" "22520298d62b82922260eb871f5865c6" 1 3 33 0 0 1 0 1 1 0
"5050" 694 "1565727019_endBrno10374.csv" 1 "5" "4" "1565727019" "10374" 1 3 36 0 0 1 0 1 1 0
"5051" 694 "1564999960_endBrno4cb15d0bdfa73c22f7d0501fe1de0224.csv" 1 "4" "5" "1564999960" "4cb15d0bdfa73c22f7d0501fe1de0224" 1 2 26 0 0 1 0 1 1 0
"5052" 694 "1565344479_endBrno10095.csv" 1 "5" "3" "1565344479" "10095" 1 2 35 0 0 1 0 1 1 0
