"num.picture" "id" "task1" "task2" "task3" "date" "personID" "gender" "educ" "age" "clouds" "water" "trees_30" "trees_5" "bush" "shade" "experience"
"1577" 257 "1564695503_endCB665cb13836f4a16c2810cfd36d855c07.csv" 1 "6" "0" "1564695503" "665cb13836f4a16c2810cfd36d855c07" 1 2 27 0 0 0 0 0 0 0
"1578" 257 "1567015555_secondLastTrialendCB9c61a5d8-3f75-7248-437c-934a605dc605.csv" 1 "5" "1" "1567015555" "9c61a5d8-3f75-7248-437c-934a605dc605" 1 3 46 0 0 0 0 0 0 0
"1579" 257 "1567000259_secondLastTrialendCB2282417b-c960-965f-a0df-77a9542837ae.csv" 1 "4" "2" "1567000259" "2282417b-c960-965f-a0df-77a9542837ae" 1 1 37 0 0 0 0 0 0 0
"1580" 257 "1565152279_endCBa57b11b41fc486739004cbf1b6944444.csv" 1 "5" "2" "1565152279" "a57b11b41fc486739004cbf1b6944444" 1 2 31 0 0 0 0 0 0 0
"1581" 257 "1565789497_endCB20107.csv" 1 "4" "4" "1565789497" "20107" 1 3 22 0 0 0 0 0 0 0
"1582" 257 "1565346732_endCB20036.csv" 0 "5" "3" "1565346732" "20036" 1 2 44 0 0 0 0 0 0 1
"1583" 257 "1565020787_endCB1dd6018a1e220a0e24d970ac0af9b929.csv" 0 "0" "4" "1565020787" "1dd6018a1e220a0e24d970ac0af9b929" 0 1 23 0 0 0 0 0 0 1
"1584" 258 "1566514811_endCB20142.csv" 1 "5" "3" "1566514811" "20142" 1 2 21 0 0 0 0 1 0 0
"1585" 258 "1565427923_endCB6cde8a41c23708651883e297aff72c97.csv" 1 "5" "3" "1565427923" "6cde8a41c23708651883e297aff72c97" 1 3 26 0 0 0 0 1 0 0
"1586" 258 "1565367443_endCB20051.csv" 1 "6" "1" "1565367443" "20051" 1 2 55 0 0 0 0 1 0 0
"1587" 258 "1565630120_endCB20110.csv" 1 "5" "3" "1565630120" "20110" 1 3 32 0 0 0 0 1 0 0
"1588" 259 "1567003312_secondLastTrialendCB60739f41-76fc-4b82-51e5-a9582f2bb98f.csv" 1 "4" "4" "1567003312" "60739f41-76fc-4b82-51e5-a9582f2bb98f" 1 2 46 0 0 1 1 1 1 0
"1589" 259 "1565621829_endCB9f6d1c5f345d8a7cc244e55aad08f4dd.csv" 1 "5" "4" "1565621829" "9f6d1c5f345d8a7cc244e55aad08f4dd" 1 2 37 0 0 1 1 1 1 0
"1590" 259 "1565693600_endCBc0c0ad7b205d8c18b39290e8891e8543.csv" 1 "4" "2" "1565693600" "c0c0ad7b205d8c18b39290e8891e8543" 1 2 19 0 0 1 1 1 1 0
"1591" 259 "1566975527_secondLastTrialendCB5184a1a4-e216-994f-2401-97af362ee97c.csv" 1 "4" "4" "1566975527" "5184a1a4-e216-994f-2401-97af362ee97c" 0 2 42 0 0 1 1 1 1 0
"1592" 259 "1565013459_endCB8abf833bbd813541cd120f83a1cb4b7e.csv" 1 "1" "6" "1565013459" "8abf833bbd813541cd120f83a1cb4b7e" 1 2 21 0 0 1 1 1 1 0
"1593" 259 "1564490614_endCB6adbd3ba7d36527249c6fe20a3be3f64.csv" 1 "3" "5" "1564490614" "6adbd3ba7d36527249c6fe20a3be3f64" 1 3 22 0 0 1 1 1 1 0
"1594" 259 "1567016461_secondLastTrialendCBa328d06b-1147-0550-0acf-e603e410eeb7.csv" 1 "0" "5" "1567016461" "a328d06b-1147-0550-0acf-e603e410eeb7" 0 1 47 0 0 1 1 1 1 0
"1595" 259 "1564666920_endCB8abf8bad79bf0e12c4db7af85cf5d2df.csv" 1 "6" "1" "1564666920" "8abf8bad79bf0e12c4db7af85cf5d2df" 1 2 37 0 0 1 1 1 1 0
"1596" 259 "1566998657_secondLastTrialendCB963e2824-2fc4-fefa-1c80-1e15fc06c0e3.csv" 1 "3" "2" "1566998657" "963e2824-2fc4-fefa-1c80-1e15fc06c0e3" 1 2 30 0 0 1 1 1 1 0
"1597" 259 "1564494885_endCBe36e0db3d55893357d7986f1192c3322.csv" 1 "0" "6" "1564494885" "e36e0db3d55893357d7986f1192c3322" 1 3 35 0 0 1 1 1 1 0
"1598" 259 "1565072133_endCBa751eab02312df7ff972de6ae2748ce9.csv" 0 "1" "5" "1565072133" "a751eab02312df7ff972de6ae2748ce9" 1 2 29 0 0 1 1 1 1 1
"1599" 259 "1567000705_secondLastTrialendCB1d84e7bc-cfc6-33b7-a618-d1af9a8e3169.csv" 1 "3" "5" "1567000705" "1d84e7bc-cfc6-33b7-a618-d1af9a8e3169" 1 2 33 0 0 1 1 1 1 0
"1600" 259 "1566975129_secondLastTrialendCBd8c8727e-c648-4a90-68db-44e3ba88bea7.csv" 1 "3" "4" "1566975129" "d8c8727e-c648-4a90-68db-44e3ba88bea7" 1 2 44 0 0 1 1 1 1 0
"1601" 260 "1566994269_secondLastTrialendCB20215.csv" 1 "5" "0" "1566994269" "20215" 1 3 22 0 0 1 0 0 0 0
"1602" 260 "1565366630_endCB20018.csv" 1 "6" "1" "1565366630" "20018" 1 2 21 0 0 1 0 0 0 0
"1603" 260 "1564504615_endCB46bb187249a928c0612bf62f3534edb2.csv" 0 "5" "0" "1564504615" "46bb187249a928c0612bf62f3534edb2" 1 1 34 0 0 1 0 0 0 1
"1604" 260 "1567011855_secondLastTrialendCB20b0faff-3116-2fe2-925b-cc9b4dd7fe38.csv" 1 "1" "3" "1567011855" "20b0faff-3116-2fe2-925b-cc9b4dd7fe38" 0 3 58 0 0 1 0 0 0 0
"1605" 260 "1567014833_secondLastTrialendCBb88ae5b9-3453-32b1-a81d-d3a1c207cd6b.csv" 1 "1" "3" "1567014833" "b88ae5b9-3453-32b1-a81d-d3a1c207cd6b" 1 2 39 0 0 1 0 0 0 0
"1606" 261 "1564666076_endCB8c92cc3a769460428ad6d6c0719096a8.csv" 1 "5" "4" "1564666076" "8c92cc3a769460428ad6d6c0719096a8" 0 1 55 0 0 0 0 1 1 0
"1607" 261 "1565414466_endCB13a76688b3c0685439555db0d851f912.csv" 0 "5" "2" "1565414466" "13a76688b3c0685439555db0d851f912" 1 1 44 0 0 0 0 1 1 1
"1608" 261 "1565424692_endCBd65d9ca75eb23f0aec45d1835bd40193.csv" 1 "4" "2" "1565424692" "d65d9ca75eb23f0aec45d1835bd40193" 0 3 48 0 0 0 0 1 1 0
"1609" 261 "1565621221_endCBe69f5bf9f7c6c6dc4806c2c37138bead.csv" 1 "5" "2" "1565621221" "e69f5bf9f7c6c6dc4806c2c37138bead" 1 1 29 0 0 0 0 1 1 0
"1610" 261 "1565381267_endCB20015.csv" 1 "3" "4" "1565381267" "20015" 1 3 26 0 0 0 0 1 1 0
"1611" 261 "1565504050_endCBba901d1390c833b2ffa6ac421f9d4761.csv" 1 "4" "2" "1565504050" "ba901d1390c833b2ffa6ac421f9d4761" 0 1 45 0 0 0 0 1 1 0
"1612" 261 "1567007510_secondLastTrialendCB4a988463-74c9-50f9-bac7-b2b36e0e89b1.csv" 1 "4" "3" "1567007510" "4a988463-74c9-50f9-bac7-b2b36e0e89b1" 1 0 24 0 0 0 0 1 1 0
"1613" 261 "1564752721_endCBa44f949d45071eefe07466061d9a4d2e.csv" 1 "3" "4" "1564752721" "a44f949d45071eefe07466061d9a4d2e" 1 2 36 0 0 0 0 1 1 0
"1614" 261 "1565708567_endCB20149.csv" 0 "2" "2" "1565708567" "20149" 1 0 46 0 0 0 0 1 1 1
"1615" 261 "1565629473_endCB20144.csv" 1 "3" "2" "1565629473" "20144" 0 2 27 0 0 0 0 1 1 0
"1616" 261 "1566931203_secondLastTrialendCB684420df-86b8-1827-e47a-166f1a7cc60b.csv" 0 "5" "3" "1566931203" "684420df-86b8-1827-e47a-166f1a7cc60b" 1 3 60 0 0 0 0 1 1 1
"1617" 262 "1566279749_endCB20084.csv" 1 "4" "1" "1566279749" "20084" 1 2 39 0 0 1 0 0 1 0
"1618" 262 "1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv" 1 "5" "3" "1565415305" "15c38dbde7a49ce14ed67dd6cb17d81e" 1 1 51 0 0 1 0 0 1 0
"1619" 262 "1567001777_secondLastTrialendCB8df2e432-84b1-301f-d096-d2d930616de1.csv" 1 "3" "3" "1567001777" "8df2e432-84b1-301f-d096-d2d930616de1" 0 1 53 0 0 1 0 0 1 0
"1620" 262 "1565066510_endCB7c0e11982d3b5914d84e97a113c9ffea.csv" 1 "2" "3" "1565066510" "7c0e11982d3b5914d84e97a113c9ffea" 0 1 46 0 0 1 0 0 1 0
"1621" 263 "1565346300_endCB20050.csv" 1 "3" "3" "1565346300" "20050" 1 2 49 1 0 1 0 1 1 0
"1622" 263 "1567004182_secondLastTrialendCBac2bfb05-df9c-2d9b-09a1-cd00844e32d2.csv" 1 "5" "2" "1567004182" "ac2bfb05-df9c-2d9b-09a1-cd00844e32d2" 1 3 22 1 0 1 0 1 1 0
"1623" 263 "1567014292_secondLastTrialendCBb4fb876f-2e58-537e-d9cb-b1d0d57cc1a1.csv" 1 "5" "2" "1567014292" "b4fb876f-2e58-537e-d9cb-b1d0d57cc1a1" 1 3 51 1 0 1 0 1 1 0
"1624" 263 "1567002462_secondLastTrialendCBe79c62ec-2ed1-b58c-be48-54b77584cf32.csv" 1 "4" "3" "1567002462" "e79c62ec-2ed1-b58c-be48-54b77584cf32" 0 1 43 1 0 1 0 1 1 0
"1625" 263 "1565427053_endCBba480ca42c1ba0e62ec0e3020ed3016a.csv" 1 "2" "2" "1565427053" "ba480ca42c1ba0e62ec0e3020ed3016a" 1 2 33 1 0 1 0 1 1 0
"1626" 263 "1565599731_endCB2c169aa2369bff1dc5466fb7c1415f94.csv" 1 "1" "2" "1565599731" "2c169aa2369bff1dc5466fb7c1415f94" 1 2 19 1 0 1 0 1 1 0
"1627" 263 "1565345964_endCB20011.csv" 1 "5" "2" "1565345964" "20011" 1 3 36 1 0 1 0 1 1 0
"1628" 264 "1567004277_secondLastTrialendCBcc14f05d-9423-24cd-36f9-c63fdef75986.csv" 1 "3" "2" "1567004277" "cc14f05d-9423-24cd-36f9-c63fdef75986" 1 2 31 0 0 1 1 1 1 0
"1629" 264 "1565620315_endCB20109.csv" 1 "5" "0" "1565620315" "20109" 1 2 31 0 0 1 1 1 1 0
"1630" 264 "1567017378_secondLastTrialendCB293e24a1-bfc6-3451-5505-121535ce8b70.csv" 1 "5" "3" "1567017378" "293e24a1-bfc6-3451-5505-121535ce8b70" 1 0 26 0 0 1 1 1 1 0
"1631" 264 "1564814439_endCBa3cf67ff977100bab098bbe4a5ec33a0.csv" 1 "2" "3" "1564814439" "a3cf67ff977100bab098bbe4a5ec33a0" 1 0 42 0 0 1 1 1 1 0
"1632" 264 "1565346197_endCB20010.csv" 1 "2" "3" "1565346197" "20010" 1 3 32 0 0 1 1 1 1 0
"1633" 264 "1565379237_endCB9ce8ad60f41c85ea0e66bfd0abf11505.csv" 1 "3" "3" "1565379237" "9ce8ad60f41c85ea0e66bfd0abf11505" 1 2 24 0 0 1 1 1 1 0
"1634" 264 "1565338968_endCB11.csv" 1 "2" "4" "1565338968" "11" 0 1 25 0 0 1 1 1 1 0
"1635" 264 "1565621078_endCB20136.csv" 1 "4" "3" "1565621078" "20136" 1 3 34 0 0 1 1 1 1 0
"1636" 264 "1565427053_endCBba480ca42c1ba0e62ec0e3020ed3016a.csv" 1 "1" "3" "1565427053" "ba480ca42c1ba0e62ec0e3020ed3016a" 1 2 33 0 0 1 1 1 1 0
"1637" 265 "1566996790_lastTrial2endCB20141.csv" 1 "2" "4" "1566996790" "20141" 1 1 21 1 0 1 1 1 1 0
"1638" 265 "1566996790_endCB20141.csv" 1 "2" "4" "1566996790" "20141" 1 1 21 1 0 1 1 1 1 0
"1639" 265 "1564589435_endCB8ccabcaf77ff1540fe972ae5ef34abad.csv" 1 "5" "3" "1564589435" "8ccabcaf77ff1540fe972ae5ef34abad" 0 2 61 1 0 1 1 1 1 0
"1640" 265 "1565624574_endCB2489102ee7cb2fa3a7c01fb562560133.csv" 1 "2" "3" "1565624574" "2489102ee7cb2fa3a7c01fb562560133" 1 1 21 1 0 1 1 1 1 0
"1641" 265 "1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv" 1 "3" "1" "1565380154" "d0dda94f5292029b7b03077f0f01ba5b" 1 2 19 1 0 1 1 1 1 0
"1642" 265 "1566996790_lastTrial1endCB20141.csv" 1 "2" "4" "1566996790" "20141" 1 1 21 1 0 1 1 1 1 0
"1643" 266 "1565625346_endCB20100.csv" 1 "5" "3" "1565625346" "20100" 1 3 35 0 0 1 1 1 1 0
"1644" 266 "1567014219_secondLastTrialendCB20060.csv" 1 "4" "3" "1567014219" "20060" 1 2 27 0 0 1 1 1 1 0
"1645" 266 "1565346732_endCB20036.csv" 1 "4" "4" "1565346732" "20036" 1 2 44 0 0 1 1 1 1 0
"1646" 266 "1567029002_secondLastTrialendCB543e6a8a-4f44-bc78-1c2e-5c15ea07a14d.csv" 1 "4" "3" "1567029002" "543e6a8a-4f44-bc78-1c2e-5c15ea07a14d" 1 2 33 0 0 1 1 1 1 0
"1647" 266 "1566910637_secondLastTrialendCBad81121f-8e75-01e9-c5ba-24aadf64eac1.csv" 0 "3" "3" "1566910637" "ad81121f-8e75-01e9-c5ba-24aadf64eac1" 0 1 NA 0 0 1 1 1 1 1
"1648" 266 "1567053003_secondLastTrialendCB6a9dfeba-82e7-4941-c21e-c8b6ddaf8164.csv" 1 "5" "0" "1567053003" "6a9dfeba-82e7-4941-c21e-c8b6ddaf8164" 0 2 36 0 0 1 1 1 1 0
"1649" 266 "1566932947_secondLastTrialendCB44f238b1-26d5-99a5-7114-0ed952066a78.csv" 1 "1" "1" "1566932947" "44f238b1-26d5-99a5-7114-0ed952066a78" 0 2 26 0 0 1 1 1 1 0
"1650" 266 "1566997947_secondLastTrialendCBb6285234-eb91-86d4-0a90-6403964524e9.csv" 1 "3" "3" "1566997947" "b6285234-eb91-86d4-0a90-6403964524e9" 1 3 28 0 0 1 1 1 1 0
"1651" 266 "1565629473_endCB20144.csv" 1 "3" "2" "1565629473" "20144" 0 2 27 0 0 1 1 1 1 0
"1652" 266 "1565032562_endCBfb139d4d40cfc89c9d562b4db5ec71f3.csv" 1 "2" "1" "1565032562" "fb139d4d40cfc89c9d562b4db5ec71f3" 1 1 43 0 0 1 1 1 1 0
"1653" 267 "1566974950_secondLastTrialendCB20029.csv" 0 "2" "4" "1566974950" "20029" 1 3 46 0 0 1 1 1 1 1
"1654" 267 "1565603821_endCB20006.csv" 0 "2" "5" "1565603821" "20006" 1 2 32 0 0 1 1 1 1 1
"1655" 267 "1565504050_endCBba901d1390c833b2ffa6ac421f9d4761.csv" 1 "2" "5" "1565504050" "ba901d1390c833b2ffa6ac421f9d4761" 0 1 45 0 0 1 1 1 1 0
"1656" 267 "1565346732_endCB20036.csv" 0 "1" "4" "1565346732" "20036" 1 2 44 0 0 1 1 1 1 1
"1657" 267 "1565626855_endCB20099.csv" 1 "4" "3" "1565626855" "20099" 1 2 21 0 0 1 1 1 1 0
"1658" 267 "1565165505_endCB9f24db4b97f6ab17ea7ab91458934dd3.csv" 0 "2" "4" "1565165505" "9f24db4b97f6ab17ea7ab91458934dd3" 1 3 47 0 0 1 1 1 1 1
"1659" 267 "1567014292_secondLastTrialendCBb4fb876f-2e58-537e-d9cb-b1d0d57cc1a1.csv" 0 "2" "4" "1567014292" "b4fb876f-2e58-537e-d9cb-b1d0d57cc1a1" 1 3 51 0 0 1 1 1 1 1
"1660" 268 "1566998670_secondLastTrialendCB42846986-fa22-beb6-a622-5faf1ee70349.csv" 0 "3" "4" "1566998670" "42846986-fa22-beb6-a622-5faf1ee70349" 1 2 37 1 0 1 0 1 1 1
"1661" 268 "1567016461_secondLastTrialendCBa328d06b-1147-0550-0acf-e603e410eeb7.csv" 0 "5" "1" "1567016461" "a328d06b-1147-0550-0acf-e603e410eeb7" 0 1 47 1 0 1 0 1 1 1
"1662" 268 "1565029080_endCB72580aff3ef632c0d1f1708ea4cce282.csv" 1 "4" "2" "1565029080" "72580aff3ef632c0d1f1708ea4cce282" 0 1 45 1 0 1 0 1 1 0
"1663" 268 "1565017806_endCBf0fe462719b3b791d9e1c31d15259af1.csv" 1 "4" "3" "1565017806" "f0fe462719b3b791d9e1c31d15259af1" 0 2 48 1 0 1 0 1 1 0
"1664" 268 "1566998641_secondLastTrialendCB26d9f87a-1c9a-2cfb-fbde-cef2ab4fd3a4.csv" 1 "5" "2" "1566998641" "26d9f87a-1c9a-2cfb-fbde-cef2ab4fd3a4" 1 3 38 1 0 1 0 1 1 0
"1665" 268 "1565531041_endCB20023.csv" 1 "5" "1" "1565531041" "20023" 1 2 50 1 0 1 0 1 1 0
"1666" 268 "1565062668_endCB652042e63d18709be3b4e1fa6d36bf77.csv" 1 "3" "4" "1565062668" "652042e63d18709be3b4e1fa6d36bf77" 0 3 60 1 0 1 0 1 1 0
"1667" 268 "1567013520_secondLastTrialendCB20163.csv" 1 "2" "3" "1567013520" "20163" 0 1 38 1 0 1 0 1 1 0
"1668" 269 "1565621078_endCB20136.csv" 1 "3" "3" "1565621078" "20136" 1 3 34 0 0 1 1 1 1 0
"1669" 269 "1567053003_secondLastTrialendCB6a9dfeba-82e7-4941-c21e-c8b6ddaf8164.csv" 1 "3" "3" "1567053003" "6a9dfeba-82e7-4941-c21e-c8b6ddaf8164" 0 2 36 0 0 1 1 1 1 0
"1670" 269 "1565024079_endCB772cc1d759596fcf98a48921068da466.csv" 1 "5" "4" "1565024079" "772cc1d759596fcf98a48921068da466" 1 3 49 0 0 1 1 1 1 0
"1671" 269 "1567001621_secondLastTrialendCB732ea5d9-06cd-738e-0c7d-93059007fb04.csv" 0 "5" "3" "1567001621" "732ea5d9-06cd-738e-0c7d-93059007fb04" 0 2 62 0 0 1 1 1 1 1
"1672" 270 "1567000788_secondLastTrialendCB44685130-c144-8416-4a94-67436e123fe7.csv" 0 "4" "3" "1567000788" "44685130-c144-8416-4a94-67436e123fe7" 1 2 38 0 0 0 0 1 0 1
"1673" 270 "1565552332_endCB92a2799cb69ddafdb1896fd222c65f7d.csv" 1 "3" "3" "1565552332" "92a2799cb69ddafdb1896fd222c65f7d" 1 2 38 0 0 0 0 1 0 0
"1674" 270 "1565381267_endCB20015.csv" 0 "6" "1" "1565381267" "20015" 1 3 26 0 0 0 0 1 0 1
"1675" 270 "1565643379_endCB20159.csv" 0 "6" "2" "1565643379" "20159" 0 3 32 0 0 0 0 1 0 1
"1676" 270 "1566980488_secondLastTrialendCB20148.csv" 1 "6" "1" "1566980488" "20148" 0 0 37 0 0 0 0 1 0 0
"1677" 270 "1565545129_endCB9e87899f15d916a35e21fc9f91f33127.csv" 1 "6" "2" "1565545129" "9e87899f15d916a35e21fc9f91f33127" 1 2 24 0 0 0 0 1 0 0
"1678" 270 "1565718351_endCB20125.csv" 1 "5" "1" "1565718351" "20125" 1 2 26 0 0 0 0 1 0 0
"1679" 270 "1565425115_endCB94aecef8ecb382ce4e8d6db7018d0ac2.csv" 1 "6" "0" "1565425115" "94aecef8ecb382ce4e8d6db7018d0ac2" 1 1 34 0 0 0 0 1 0 0
"1680" 270 "1566924744_secondLastTrialendCB77796277-09a4-ad4f-cad2-5452236815b0.csv" 1 "2" "3" "1566924744" "77796277-09a4-ad4f-cad2-5452236815b0" 0 1 32 0 0 0 0 1 0 0
"1681" 271 "1566992667_secondLastTrialendCBfc48f8d5-0c41-c039-e870-ce63e282400c.csv" 1 "4" "2" "1566992667" "fc48f8d5-0c41-c039-e870-ce63e282400c" 1 2 67 1 0 0 0 1 1 0
"1682" 271 "1567000067_secondLastTrialendCB2bd80528-1466-d1ad-fa8c-33f32eb1e9f5.csv" 1 "2" "2" "1567000067" "2bd80528-1466-d1ad-fa8c-33f32eb1e9f5" 1 3 35 1 0 0 0 1 1 0
"1683" 271 "1565425115_endCB94aecef8ecb382ce4e8d6db7018d0ac2.csv" 1 "6" "0" "1565425115" "94aecef8ecb382ce4e8d6db7018d0ac2" 1 1 34 1 0 0 0 1 1 0
"1684" 271 "1566980825_secondLastTrialendCB4d3f1331-6e92-2bc5-9f94-2514356102e6.csv" 0 "2" "2" "1566980825" "4d3f1331-6e92-2bc5-9f94-2514356102e6" 0 3 76 1 0 0 0 1 1 1
"1685" 271 "1566931725_secondLastTrialendCB4786c9ae-34e5-f159-260b-ffadc4c0547f.csv" 1 "2" "3" "1566931725" "4786c9ae-34e5-f159-260b-ffadc4c0547f" 0 1 64 1 0 0 0 1 1 0
"1686" 271 "1565379391_endCBd651119013453e5324e5fa36d8b2a985.csv" 1 "6" "0" "1565379391" "d651119013453e5324e5fa36d8b2a985" 1 2 39 1 0 0 0 1 1 0
"1687" 271 "1566986218_secondLastTrialendCB50d83a24-22e0-21a4-1281-0cf3dc80fbfe.csv" 1 "6" "0" "1566986218" "50d83a24-22e0-21a4-1281-0cf3dc80fbfe" 0 1 29 1 0 0 0 1 1 0
"1688" 271 "1565539581_endCB20055.csv" 1 "5" "1" "1565539581" "20055" 1 3 32 1 0 0 0 1 1 0
"1689" 271 "1565621829_endCB9f6d1c5f345d8a7cc244e55aad08f4dd.csv" 1 "6" "1" "1565621829" "9f6d1c5f345d8a7cc244e55aad08f4dd" 1 2 37 1 0 0 0 1 1 0
"1690" 271 "1565545129_endCB9e87899f15d916a35e21fc9f91f33127.csv" 1 "5" "4" "1565545129" "9e87899f15d916a35e21fc9f91f33127" 1 2 24 1 0 0 0 1 1 0
"1691" 272 "1565888533_endCB13119f68dda80ad31fc65c116d7136c6.csv" 0 "3" "3" "1565888533" "13119f68dda80ad31fc65c116d7136c6" 1 1 25 0 0 0 0 0 1 1
"1692" 272 "1565590905_endCB3ce06bc2f9f10c95d74ff742c7338b01.csv" 0 "6" "0" "1565590905" "3ce06bc2f9f10c95d74ff742c7338b01" 1 3 28 0 0 0 0 0 1 1
"1693" 272 "1565427923_endCB6cde8a41c23708651883e297aff72c97.csv" 0 "5" "4" "1565427923" "6cde8a41c23708651883e297aff72c97" 1 3 26 0 0 0 0 0 1 1
"1694" 272 "1566998715_secondLastTrialendCB8c3772a5-bd4a-a6b9-1501-441c22224369.csv" 0 "5" "0" "1566998715" "8c3772a5-bd4a-a6b9-1501-441c22224369" 1 1 43 0 0 0 0 0 1 1
"1695" 272 "1567000067_secondLastTrialendCB2bd80528-1466-d1ad-fa8c-33f32eb1e9f5.csv" 1 "3" "2" "1567000067" "2bd80528-1466-d1ad-fa8c-33f32eb1e9f5" 1 3 35 0 0 0 0 0 1 0
"1696" 272 "1565010414_endCBd15a16d48b1819be48a369721f1b34a5.csv" 1 "5" "0" "1565010414" "d15a16d48b1819be48a369721f1b34a5" 1 3 35 0 0 0 0 0 1 0
"1697" 272 "1567001777_secondLastTrialendCB8df2e432-84b1-301f-d096-d2d930616de1.csv" 1 "3" "3" "1567001777" "8df2e432-84b1-301f-d096-d2d930616de1" 0 1 53 0 0 0 0 0 1 0
"1698" 272 "1565379237_endCB9ce8ad60f41c85ea0e66bfd0abf11505.csv" 0 "4" "2" "1565379237" "9ce8ad60f41c85ea0e66bfd0abf11505" 1 2 24 0 0 0 0 0 1 1
"1699" 272 "1567028547_secondLastTrialendCBc6570f48-81dc-d8f8-75ec-397c1e086886.csv" 1 "4" "3" "1567028547" "c6570f48-81dc-d8f8-75ec-397c1e086886" 1 2 40 0 0 0 0 0 1 0
"1700" 273 "1565502615_endCB20022.csv" 1 "5" "1" "1565502615" "20022" 1 2 38 0 0 0 0 0 1 0
"1701" 273 "1565346335_endCB20039.csv" 0 "6" "3" "1565346335" "20039" 1 3 34 0 0 0 0 0 1 1
"1702" 273 "1566998641_secondLastTrialendCB26d9f87a-1c9a-2cfb-fbde-cef2ab4fd3a4.csv" 1 "6" "2" "1566998641" "26d9f87a-1c9a-2cfb-fbde-cef2ab4fd3a4" 1 3 38 0 0 0 0 0 1 0
"1703" 273 "1565517566_endCB50655637993534bf257679cde78234d4.csv" 1 "4" "2" "1565517566" "50655637993534bf257679cde78234d4" 1 2 36 0 0 0 0 0 1 0
"1704" 273 "1567053121_secondLastTrialendCBb361a044-07b3-757a-43e0-964affe48988.csv" 1 "5" "3" "1567053121" "b361a044-07b3-757a-43e0-964affe48988" 1 2 52 0 0 0 0 0 1 0
"1705" 273 "1565289008_endCB892f2e50883e9c0443251010bfdb7335.csv" 1 "6" "1" "1565289008" "892f2e50883e9c0443251010bfdb7335" 1 3 52 0 0 0 0 0 1 0
"1706" 274 "1567003312_secondLastTrialendCB60739f41-76fc-4b82-51e5-a9582f2bb98f.csv" 1 "5" "3" "1567003312" "60739f41-76fc-4b82-51e5-a9582f2bb98f" 1 2 46 0 0 1 1 1 1 0
"1707" 274 "1565118005_endCB11d2a862dcaef6cbc88aadd9fb760e9b.csv" 1 "4" "4" "1565118005" "11d2a862dcaef6cbc88aadd9fb760e9b" 0 1 67 0 0 1 1 1 1 0
"1708" 274 "1565062668_endCB652042e63d18709be3b4e1fa6d36bf77.csv" 1 "3" "3" "1565062668" "652042e63d18709be3b4e1fa6d36bf77" 0 3 60 0 0 1 1 1 1 0
"1709" 274 "1567053121_secondLastTrialendCBb361a044-07b3-757a-43e0-964affe48988.csv" 1 "3" "1" "1567053121" "b361a044-07b3-757a-43e0-964affe48988" 1 2 52 0 0 1 1 1 1 0
"1710" 274 "1566998032_secondLastTrialendCBc447c7ce-b2d8-13a6-656a-f16c5cfc5c10.csv" 1 "2" "3" "1566998032" "c447c7ce-b2d8-13a6-656a-f16c5cfc5c10" 1 3 41 0 0 1 1 1 1 0
"1711" 274 "1564504755_endCB86e1b42317fd8e607adf4d29bc1bbfe9.csv" 1 "2" "4" "1564504755" "86e1b42317fd8e607adf4d29bc1bbfe9" 0 2 43 0 0 1 1 1 1 0
"1712" 274 "1566974950_secondLastTrialendCB20029.csv" 0 "3" "4" "1566974950" "20029" 1 3 46 0 0 1 1 1 1 1
"1713" 274 "1565481993_endCB20020.csv" 1 "3" "3" "1565481993" "20020" 1 3 27 0 0 1 1 1 1 0
"1714" 275 "1567001447_secondLastTrialendCBac179fc5-e2e3-49e6-3561-a93c83000d1c.csv" 1 "4" "4" "1567001447" "ac179fc5-e2e3-49e6-3561-a93c83000d1c" 1 3 24 0 0 1 1 0 1 0
"1715" 275 "1565338968_endCB11.csv" 1 "1" "3" "1565338968" "11" 0 1 25 0 0 1 1 0 1 0
"1716" 275 "1567004143_secondLastTrialendCB7f3008b3-0cc2-de11-1217-3e1b9109f178.csv" 1 "5" "6" "1567004143" "7f3008b3-0cc2-de11-1217-3e1b9109f178" 1 3 44 0 0 1 1 0 1 0
"1717" 275 "1565642793_endCB20139.csv" 1 "2" "2" "1565642793" "20139" 0 2 20 0 0 1 1 0 1 0
"1718" 275 "1567029002_secondLastTrialendCB543e6a8a-4f44-bc78-1c2e-5c15ea07a14d.csv" 1 "3" "3" "1567029002" "543e6a8a-4f44-bc78-1c2e-5c15ea07a14d" 1 2 33 0 0 1 1 0 1 0
"1719" 275 "1566985016_secondLastTrialendCB4332a830-0a33-40fc-e395-9e191d20f8f6.csv" 1 "3" "2" "1566985016" "4332a830-0a33-40fc-e395-9e191d20f8f6" 1 3 25 0 0 1 1 0 1 0
"1720" 275 "1565643528_endCB20092.csv" 1 "1" "3" "1565643528" "20092" 1 3 39 0 0 1 1 0 1 0
"1721" 275 "1567009722_secondLastTrialendCB85625c5a-a38a-8b17-40fe-6a4958596c97.csv" 0 "5" "2" "1567009722" "85625c5a-a38a-8b17-40fe-6a4958596c97" 0 2 42 0 0 1 1 0 1 1
