"y";"x";"availability"
"954";49.1858697025921;16.6420745769523;"1"
"955";49.1803037990861;16.6458599653521;"1"
"956";49.2255272816553;16.5570419281451;"1"
"958";49.2286484756508;16.6042564074612;"1"
"960";49.207238009996;16.6239845520251;"1"
"961";49.2191803922434;16.576974550858;"1"
"962";49.1840507020608;16.6025058438133;"1"
"964";49.1606450530058;16.6390678592329;"1"
"966";49.1630711915688;16.559440130529;"1"
"967";49.2038980373922;16.6247259807077;"1"
"968";49.1638141686044;16.5771188663076;"1"
"969";49.1653701357558;16.6170063446719;"1"
"971";49.1843490121707;16.6616735070405;"1"
"972";49.2104398116019;16.6297899008761;"1"
"973";49.1945917523958;16.5523478842893;"1"
"974";49.1894837328426;16.6364783023446;"1"
"977";49.2013294764093;16.6342964171969;"1"
"978";49.2247600688604;16.578156401314;"1"
"984";49.2171877208305;16.6248302788817;"1"
"986";49.2113191760066;16.5796933345131;"1"
"990";49.2252155551868;16.5713369328677;"1"
"991";49.1961305515036;16.6049867304837;"1"
"992";49.1930723823251;16.6218103335674;"1"
"993";49.2258377914979;16.6603209529456;"1"
"995";49.2103601630387;16.6281316864108;"1"
"996";49.2127201314119;16.5521436300626;"1"
"999";49.2213037396859;16.6571419097279;"1"
"1000";49.2119776328746;16.573444884333;"1"
"1001";49.2281937143819;16.6439303221982;"1"
"1003";49.1653717367574;16.5641094856851;"1"
"1005";49.1763586930659;16.6355266682824;"1"
"1006";49.1733167230315;16.5947657165937;"1"
"1007";49.1798929899494;16.6021024119046;"1"
"1008";49.2167745915194;16.5637810320721;"1"
"1011";49.1845028517518;16.5963203936282;"1"
"1015";49.1666197331099;16.6275718508476;"1"
"1016";49.1847728809634;16.5864590815734;"1"
"1017";49.180603767478;16.6220774898182;"1"
"1019";49.1798800261998;16.6061032892092;"1"
"1020";49.1797280194259;16.6459460450151;"1"
"1022";49.222303392023;16.59824001823;"1"
"1023";49.178731683236;16.5740332555223;"1"
"1026";49.2266941015773;16.5930977978293;"1"
"1027";49.2149775252774;16.6453303694788;"1"
"1028";49.1900428336767;16.6282104945891;"1"
"1030";49.1609481015048;16.5930030941525;"1"
"1031";49.1648227567228;16.5730450438703;"1"
"1032";49.2045288565998;16.6378784241893;"1"
"1035";49.2182780541661;16.6276655050048;"1"
"1037";49.223022595077;16.6250314107419;"1"
"1040";49.2258573512165;16.5855296861736;"1"
"1041";49.1886922878225;16.653932972708;"1"
"1042";49.1615180958576;16.5806532733532;"1"
"1043";49.2149616710496;16.60063274383;"1"
"1046";49.1919761756776;16.6083152615455;"1"
"1047";49.2113807819826;16.6069325124787;"1"
"1049";49.2109366201117;16.5793705698008;"1"
"1050";49.2043129838567;16.6385357957162;"1"
"1052";49.2038995150974;16.6486999391507;"1"
"1054";49.1665617020433;16.5816270098283;"1"
"1058";49.1960800475464;16.6577313552233;"1"
"1061";49.1870882552334;16.6155283706183;"1"
"1064";49.1953247419972;16.5676125247665;"1"
"1065";49.1891094805104;16.5950611526069;"1"
"1066";49.176644680747;16.6402069823725;"1"
"1069";49.2164774329863;16.6254442501753;"1"
"1073";49.1932906561287;16.5949149399371;"1"
"1074";49.1669611039544;16.5756778317022;"1"
"1078";49.2037774808119;16.5885604658247;"1"
"1079";49.1805864881576;16.6216858675594;"1"
"1080";49.2246872501057;16.5965264765415;"1"
"1081";49.1784312596346;16.6253129441988;"1"
"1082";49.2076515836805;16.6612096949494;"1"
"1086";49.2284052058551;16.5873601894428;"1"
"1089";49.1787526353226;16.5832921289626;"1"
"1090";49.2185783017252;16.6242932600445;"1"
"1091";49.1965794664671;16.5662502866104;"1"
"1093";49.1705483124573;16.5555373575672;"1"
"1094";49.230117666459;16.5836737322861;"1"
"1096";49.1629565861524;16.5562314661102;"1"
"1100";49.1922598246799;16.5964733823835;"1"
"1102";49.2110775610087;16.5985083441514;"1"
"1103";49.2149590038585;16.5661913335466;"1"
"1104";49.1957683303969;16.5553549065514;"1"
"1106";49.23003587193;16.5912079988794;"1"
"1107";49.173719382459;16.5789452717693;"1"
"1108";49.1869208870336;16.6086710775623;"1"
"1109";49.2186987208724;16.614291105675;"1"
"1110";49.1863738230263;16.6010111778969;"1"
"1111";49.2282874009863;16.6314486382101;"1"
"1112";49.2257211213185;16.5888999329276;"1"
"1114";49.1762258142902;16.6608069076703;"1"
"1115";49.2218486100325;16.5522293057046;"1"
"1117";49.2229423696752;16.6430830064715;"1"
"1118";49.1607113728316;16.5881693895092;"1"
"1119";49.1993280201679;16.6322071293786;"1"
"1122";49.1994620579556;16.6300299808419;"1"
"1123";49.168888857712;16.567528225239;"1"
"1125";49.1727683949036;16.5939345897413;"1"
"1126";49.2017716711407;16.5998747961773;"1"
"1128";49.2066503352764;16.5630707063419;"1"
"1130";49.2191280967223;16.5916132224737;"1"
"1132";49.1658355276635;16.6312210181455;"1"
"1134";49.1903340519985;16.5718964339911;"1"
"1135";49.1753210583149;16.6194269270782;"1"
"1136";49.2027931032133;16.5739637861819;"1"
"1138";49.2029582832705;16.5864406354349;"1"
"1139";49.1935709762475;16.5721614271411;"1"
"1141";49.1981649498472;16.5972016151827;"1"
"1143";49.2080866446137;16.5561969993649;"1"
"1144";49.1795462807049;16.6457921641477;"1"
"1145";49.1716486886905;16.6192883272324;"1"
"1146";49.2087950561068;16.6021538531306;"1"
"1151";49.228070297114;16.5758928023123;"1"
"1152";49.2230873948874;16.5547637385683;"1"
"1153";49.2068245021439;16.625714757468;"1"
"1159";49.192505657475;16.5690506225213;"1"
"1160";49.1886293006646;16.5660789278906;"1"
"1161";49.2059308304165;16.5704374411337;"1"
"1162";49.1923803716912;16.6529969408195;"1"
"1163";49.1849180725656;16.6269017732914;"1"
"1164";49.1727274855529;16.5533571222339;"1"
"1165";49.1726088597367;16.6219643872508;"1"
"1166";49.2214293545155;16.6429746936145;"1"
"1169";49.1887686531465;16.6293237934976;"1"
"1170";49.1992479736924;16.6031885296069;"1"
"1171";49.2045877678113;16.5820223496379;"1"
"1172";49.2185630963533;16.5529138260108;"1"
"1173";49.2189113816767;16.5543619554008;"1"
"1174";49.1660280643135;16.5776020142473;"1"
"1175";49.165705865511;16.6481230286572;"1"
"1177";49.1743506107816;16.5968632379733;"1"
"1178";49.2134563722115;16.5686343569452;"1"
"1179";49.1606562756035;16.5912381025243;"1"
"1181";49.1981373404936;16.6137433371076;"1"
"1182";49.1871758972848;16.5858329451343;"1"
"1183";49.2138333287104;16.6374010496546;"1"
"1185";49.2021813944329;16.6249813097281;"1"
"1186";49.2242906283628;16.5855008168743;"1"
"1187";49.2229540368798;16.6423358424069;"1"
"1188";49.1912279651506;16.6192200711562;"1"
"1189";49.2107655552398;16.6088942369645;"1"
"1192";49.1804229738175;16.6227442519537;"1"
"1193";49.2255019341454;16.5939154119135;"1"
"1194";49.1709628085802;16.6170806992404;"1"
"1195";49.2072621888749;16.6392207516528;"1"
"1196";49.2169663285606;16.5849559031574;"1"
"1197";49.2106338610156;16.5737157792927;"1"
"1199";49.1719668053117;16.5706729227568;"1"
"1200";49.1719727132819;16.581906016333;"1"
"1201";49.1879512687909;16.6203788056842;"1"
"1202";49.2043198740297;16.5894115885894;"1"
"1207";49.224632229346;16.6380094124122;"1"
"1211";49.1968610779796;16.5989821753312;"1"
"1214";49.2165541784182;16.5764719551724;"1"
"1215";49.1632222146561;16.6541204641874;"1"
"1216";49.2088326580792;16.6436420571692;"1"
"1217";49.1653176980671;16.5657855094019;"1"
"1220";49.1871765830496;16.569717182659;"1"
"1221";49.2034654356502;16.5809378737009;"1"
"1222";49.1849833994027;16.6584791037143;"1"
"1223";49.1972960583267;16.61265341965;"1"
"1225";49.2231928455031;16.6271475232997;"1"
"1226";49.199525542083;16.6144919958022;"1"
"1228";49.2111278124886;16.5814648838495;"1"
"1229";49.1828498854997;16.5598748077468;"1"
"1230";49.2105407345291;16.6566577872672;"1"
"1232";49.2284404358407;16.5732274592139;"1"
"1233";49.2270231095167;16.6549651195232;"1"
"1234";49.201000160796;16.6410712083138;"1"
"1235";49.2208397538996;16.6144031008194;"1"
"1236";49.1642279398697;16.6483499915456;"1"
"1237";49.1778751436014;16.5741285611038;"1"
"1240";49.1913682464058;16.5650711981448;"1"
"1241";49.1911603374604;16.6458223495883;"1"
"1242";49.2054688188381;16.5576370286066;"1"
"1243";49.2282010274399;16.6217307611962;"1"
"1244";49.219492310808;16.6199934236867;"1"
"1245";49.1960965050026;16.5722828641793;"1"
"1247";49.2064700384187;16.6071493139474;"1"
"1249";49.2134658348029;16.631528834104;"1"
"1251";49.2132463412727;16.6570872931125;"1"
"1252";49.2086813139146;16.5789568573691;"1"
"1255";49.2143581096111;16.5906312061861;"1"
"1262";49.2106965668392;16.6018370491025;"1"
"1263";49.2010748750564;16.645461217977;"1"
"1264";49.1897063836983;16.6482588609166;"1"
"1265";49.1704726372326;16.5573287762767;"1"
"1266";49.2294507059301;16.6045650662397;"1"
"1268";49.2166459279737;16.6214470464701;"1"
"1269";49.1625800958656;16.5605523518351;"1"
"1270";49.1897580044073;16.6154276273748;"1"
"1271";49.1647632325473;16.5598473909915;"1"
"1272";49.1855642722539;16.6202425658518;"1"
"1273";49.2099660185914;16.6099557590062;"1"
"1274";49.2060305815288;16.6203399701146;"1"
"1275";49.203726909872;16.6093561408732;"1"
"1276";49.1989933867763;16.6249986831193;"1"
"1277";49.2131399573327;16.6054431627957;"1"
"1278";49.220861993079;16.6328517185745;"1"
"1280";49.1875982030351;16.644115732117;"1"
"1282";49.1662113333191;16.5665151784677;"1"
"1283";49.2064332514922;16.5794864522457;"1"
"1284";49.177294580308;16.552474525817;"1"
"1285";49.1925732770632;16.6120985903859;"1"
"1287";49.1688094709285;16.585307742412;"1"
"1288";49.197227947187;16.5816755846538;"1"
"1289";49.2215334750114;16.6038951129997;"1"
"1290";49.1777523764564;16.561521726564;"1"
"1293";49.2292435402134;16.6018402919778;"1"
"1294";49.2267067276125;16.6493544135877;"1"
"1295";49.2174788466301;16.6113740109735;"1"
"1296";49.1960548055786;16.6536720583283;"1"
"1297";49.1896837052301;16.5784957984012;"1"
"1298";49.2286021884406;16.6287525297421;"1"
"1299";49.1913623062778;16.6086797266436;"1"
"1300";49.1828255540674;16.6232503152802;"1"
"1305";49.1935304850305;16.597985830695;"1"
"1307";49.1609375142931;16.627533299557;"1"
"1308";49.2198027391978;16.578557193632;"1"
"1309";49.1953207200304;16.5979473226914;"1"
"1310";49.1917271525322;16.6186739188264;"1"
"1311";49.2016609091982;16.6151738867391;"1"
"1312";49.2059134966664;16.611103832499;"1"
"1316";49.1666811043961;16.6235693996215;"1"
"1317";49.1849357808725;16.6023462476999;"1"
"1319";49.1592643960633;16.6283216408574;"1"
"1320";49.2139655680324;16.5814597874756;"1"
"1323";49.2132634243626;16.6295624523243;"1"
"1324";49.1639101265214;16.6332683056094;"1"
"1325";49.1709686199105;16.5845230428206;"1"
"1326";49.193343860235;16.6026807323705;"1"
"1327";49.1954322799813;16.5659986823213;"1"
"1330";49.1836565025002;16.5956716781842;"1"
"1331";49.1626680010302;16.57804491064;"1"
"1332";49.2127987869863;16.6200809728865;"1"
"1333";49.1727935472833;16.5652753375867;"1"
"1334";49.2159732559885;16.5865765912182;"1"
"1336";49.2089857689684;16.5945248579974;"1"
"1338";49.2071950833436;16.6221127604916;"1"
"1339";49.175396441136;16.5643719117644;"1"
"1340";49.1610101156455;16.5917175187823;"1"
"1342";49.205313130446;16.6376107545499;"1"
"1343";49.2229310576226;16.6296160456121;"1"
"1344";49.191113157519;16.634207901883;"1"
"1346";49.1615633746753;16.6440572875355;"1"
"1347";49.210058689885;16.5816899464514;"1"
"1348";49.2064724063712;16.5922552899302;"1"
"1349";49.2150318812439;16.589406070716;"1"
"1350";49.1842265976605;16.581871854948;"1"
"1352";49.1957693262863;16.6491154355254;"1"
"1354";49.2153879743109;16.628342656852;"1"
"1355";49.1998355024436;16.6393432483807;"1"
"1356";49.2177336446136;16.6288062374315;"1"
"1357";49.1849737623361;16.5942406611598;"1"
"1358";49.1871446112974;16.6198450287512;"1"
"1359";49.2254644465005;16.5536660697887;"1"
"1360";49.2027488447575;16.5998735365086;"1"
"1361";49.1807910016367;16.6026687435418;"1"
"1362";49.2229666178208;16.6266189624829;"1"
"1364";49.1958711647503;16.5647262866594;"1"
"1365";49.213087135285;16.6426347614439;"1"
"1367";49.1773491741983;16.5769488801503;"1"
"1368";49.1794595519564;16.5715363261417;"1"
"1370";49.174842092761;16.6271088074978;"1"
"1371";49.208622705776;16.5824106906662;"1"
"1373";49.1837591838168;16.631108205121;"1"
"1375";49.1672781570367;16.5550203341568;"1"
"1376";49.1753577745577;16.6610875651905;"1"
"1377";49.2037897813521;16.6178699140502;"1"
"1378";49.1867408381854;16.6155196195032;"1"
"1379";49.1871090890583;16.5701597996279;"1"
"1380";49.1713819183456;16.619176800043;"1"
"1382";49.1886713187818;16.645791924689;"1"
"1383";49.202608063182;16.63447101639;"1"
"1384";49.2076238003184;16.6526274737919;"1"
"1385";49.1987538777513;16.6305300900003;"1"
"1386";49.2196248801094;16.5564215205719;"1"
"1387";49.1625364393044;16.6544599153707;"1"
"1390";49.2200523381482;16.6053746819795;"1"
"1394";49.1853813724704;16.5735359299722;"1"
"1395";49.2099983303087;16.5937984132808;"1"
"1396";49.213881661529;16.5950938614223;"1"
"1397";49.1633174987612;16.6387391275504;"1"
"1398";49.1819699613104;16.5643787350211;"1"
"1401";49.1825705597199;16.626126265505;"1"
"1402";49.1701653296431;16.6171180381868;"1"
"1404";49.1743849913796;16.6399923755117;"1"
"1407";49.1701875198606;16.5639722029516;"1"
"1409";49.2263631697755;16.5914219707441;"1"
"1412";49.2020658158827;16.5816943923185;"1"
"1413";49.2100001816037;16.6209825567602;"1"
"1414";49.1732073583749;16.6273374266911;"1"
"1415";49.2214221893264;16.5712427516254;"1"
"1416";49.2009147904907;16.6614095116904;"1"
"1420";49.1699350488031;16.5794142046121;"1"
"1423";49.2268653940372;16.6536746131335;"1"
"1424";49.2251855064468;16.6249215781616;"1"
"1425";49.1616458020398;16.5878651796897;"1"
"1426";49.2086533047482;16.6298450183079;"1"
"1427";49.1709918103185;16.6129877007385;"1"
"1428";49.1793967584283;16.5962720563449;"1"
"1429";49.1791608623385;16.5908879631939;"1"
"1432";49.1999455963754;16.6405895040511;"1"
"1434";49.2055213534001;16.5712841110809;"1"
"1435";49.2107584943592;16.605776380566;"1"
"1437";49.2066541910533;16.6053703001742;"1"
"1438";49.1630945233941;16.6578451203843;"1"
"1439";49.2129993094561;16.6562342061272;"1"
"1440";49.1742738342922;16.5555686050227;"1"
"1441";49.2258518073505;16.5545238384457;"1"
"1442";49.1881248530351;16.5886174233143;"1"
"1444";49.213678870664;16.6550848819094;"1"
"1446";49.1729122045403;16.5846804062008;"1"
"1447";49.187505294351;16.6215782429513;"1"
"1448";49.2150185232162;16.5896800161101;"1"
"1451";49.1619051423986;16.5813447825518;"1"
"1452";49.1738691666986;16.6277681014403;"1"
"1453";49.173371815575;16.6156143168682;"1"
"1454";49.174271258323;16.6248955444712;"1"
"1455";49.1865717916654;16.5966411481753;"1"
"1456";49.1836316541436;16.6016284332575;"1"
"1457";49.161074129567;16.6118408345049;"1"
"1458";49.1622831275615;16.5645670694994;"1"
"1459";49.1849338499583;16.5829117418675;"1"
"1461";49.2089628206853;16.6488757244705;"1"
"1464";49.1962292758023;16.648973216815;"1"
"1465";49.1948615383322;16.6518010759357;"1"
"1471";49.2175229475314;16.591846321111;"1"
"1473";49.1602477295943;16.6524543532581;"1"
"1474";49.2105637726005;16.6471251481227;"1"
"1475";49.2300450719749;16.5939459216237;"1"
"1477";49.1678960876293;16.6111430671067;"1"
"1479";49.2183775008385;16.6231693774247;"1"
"1480";49.1705122288499;16.6247165981484;"1"
"1481";49.2294536329171;16.634442173206;"1"
"1484";49.1841145693303;16.6194286771888;"1"
"1485";49.177078064477;16.6607085904186;"1"
"1486";49.2116441646964;16.6251064274695;"1"
"1487";49.2198113174432;16.5714076288877;"1"
"1488";49.2218280709452;16.5724220454107;"1"
"1489";49.1740083401041;16.5604347027977;"1"
"1490";49.1943538742629;16.6411101421864;"1"
"1492";49.1991244581842;16.5656191444856;"1"
"1493";49.2267241426322;16.6575161748218;"1"
"1494";49.183994465909;16.6056771533662;"1"
"1497";49.1885701913221;16.6116696124178;"1"
"1498";49.2050462007961;16.5940765415744;"1"
"1500";49.2226236388897;16.644730287837;"1"
"1501";49.2287614368552;16.6025486303107;"1"
"1502";49.181839119691;16.6217749460139;"1"
"1503";49.1930414131138;16.6114071169617;"1"
"1504";49.2173931600988;16.6423674140555;"1"
"1509";49.2250395602632;16.5767998167442;"1"
"1511";49.2097071566476;16.623727177704;"1"
"1513";49.21215911235;16.5670930365747;"1"
"1517";49.2001948475256;16.6015156294577;"1"
"1518";49.2097161001475;16.6027738843569;"1"
"1520";49.1621047870073;16.5669098569871;"1"
"1521";49.2216253139883;16.630949085063;"1"
"1523";49.1858490099179;16.600464143983;"1"
"1524";49.1748336402291;16.5662639736768;"1"
"1525";49.229139376057;16.5763358122377;"1"
"1527";49.2108466462498;16.6560094548396;"1"
"1528";49.2058795637927;16.5968375084422;"1"
"1532";49.1925067658581;16.5761587275906;"1"
"1533";49.1936593035135;16.6019196090984;"1"
"1534";49.2174203544193;16.6242542981401;"1"
"1536";49.1952558469524;16.5783638802732;"1"
"1537";49.1786073338606;16.6228543051856;"1"
"1538";49.2242695682836;16.5779310465372;"1"
"1542";49.2155810884997;16.5926352649805;"1"
"1543";49.2009059820733;16.5685005938277;"1"
"1545";49.2164301982483;16.5988885339506;"1"
"1547";49.2184253821986;16.6463226719112;"1"
"1549";49.2199201639085;16.6215465599932;"1"
"1550";49.2136661571912;16.5927829022647;"1"
"1552";49.1771292372449;16.6269578519822;"1"
"1553";49.1895652384855;16.5625701795171;"1"
"1554";49.2030608916363;16.6348215872878;"1"
"1555";49.2198627631101;16.5948303264891;"1"
"1557";49.1811849732592;16.5988315358314;"1"
"1559";49.2047580764347;16.6032984482502;"1"
"1560";49.1933451088018;16.5788048825632;"1"
"1561";49.1810555482304;16.655883350695;"1"
"1562";49.2148438459426;16.5575489823722;"1"
"1563";49.2081466495547;16.5873463301992;"1"
"1569";49.1957799572752;16.6019834457295;"1"
"1570";49.1698746509509;16.5854521770671;"1"
"1571";49.2070110849294;16.5979897939395;"1"
"1575";49.2197949797158;16.5522004546247;"1"
"1577";49.2025996734486;16.5838172248217;"1"
"1579";49.2099173143668;16.6001825533636;"1"
"1581";49.1901836608631;16.6318438935921;"1"
"1582";49.1887780122963;16.6451375578819;"1"
"1585";49.2145369593043;16.5692763058605;"1"
"1586";49.1939873063946;16.6459331281211;"1"
"1587";49.187653358177;16.6228177572374;"1"
"1589";49.211596753516;16.6077263765077;"1"
"1590";49.190385504367;16.5914779177849;"1"
"1592";49.228789084118;16.576396457432;"1"
"1594";49.1888137694085;16.5634770788831;"1"
"1595";49.224496538561;16.584248206771;"1"
"1596";49.1880584330519;16.63543981073;"1"
"1597";49.1847336228096;16.5636110816893;"1"
"1598";49.2185539661419;16.6282135174772;"1"
"1599";49.1933353476053;16.5630046711167;"1"
"1600";49.1802411233529;16.6559751730992;"1"
"1601";49.1804857832661;16.5687844525714;"1"
"1602";49.2090138713405;16.5959394036317;"1"
"1603";49.1813291019226;16.5610677353712;"1"
"1604";49.1985324743788;16.6241797583878;"1"
"1606";49.1865226223458;16.5538126697677;"1"
"1607";49.1985964242515;16.657900687373;"1"
"1608";49.2081780820941;16.570982833538;"1"
"1609";49.2080200916152;16.6025252397118;"1"
"1611";49.1897027778315;16.6377685887726;"1"
"1613";49.1629728057347;16.566827362995;"1"
"1614";49.223669408146;16.5829576031515;"1"
"1617";49.2064651582455;16.6303983083517;"1"
"1618";49.1704767254153;16.6148317522436;"1"
"1619";49.1760647417204;16.5916537749603;"1"
"1622";49.1613753740657;16.6306688319728;"1"
"1625";49.2109591210039;16.5809141887295;"1"
"1626";49.2165997808471;16.6028493688352;"1"
"1627";49.1772333845139;16.5761526237832;"1"
"1628";49.2015066813571;16.5674785108957;"1"
"1630";49.1942812615744;16.6227305148543;"1"
"1631";49.2196647204698;16.5984962418922;"1"
"1633";49.1902803763456;16.6071648181758;"1"
"1635";49.1950690247093;16.6044879447747;"1"
"1638";49.2043842325673;16.6061518016594;"1"
"1640";49.2278349474389;16.6469371224288;"1"
"1641";49.1952080000672;16.5660516995643;"1"
"1647";49.2111921696759;16.6340676408516;"1"
"1648";49.1856402140927;16.6551919554124;"1"
"1649";49.15993220713;16.6529948383052;"1"
"1650";49.1888908484373;16.5695162150035;"1"
"1651";49.1843929527001;16.6481983855231;"1"
"1652";49.2282351193185;16.6304872844402;"1"
"1653";49.227295500446;16.6008192796212;"1"
"1654";49.2049253858037;16.5881362217334;"1"
"1656";49.1983502472403;16.6033849625214;"1"
"1657";49.2032984252363;16.5673998568542;"1"
"1661";49.2090089633274;16.5967812843284;"1"
"1662";49.160847002802;16.5762066882714;"1"
"1663";49.2236945186823;16.6136903847697;"1"
"1664";49.199885638829;16.6002570672305;"1"
"1665";49.1711316664549;16.5819528140638;"1"
"1666";49.1940204026839;16.6091117326615;"1"
"1667";49.2119286570348;16.6327032325932;"1"
"1669";49.2002004409035;16.6356776620256;"1"
"1672";49.2200318505566;16.5980652947208;"1"
"1674";49.1833980992;16.5811848024766;"1"
"1675";49.1982680645347;16.615483204968;"1"
"1677";49.2210197115925;16.5830000877128;"1"
"1678";49.1951971403567;16.5785716553169;"1"
"1679";49.1838003881551;16.6034929605889;"1"
"1680";49.1695198166866;16.5671579760036;"1"
"1681";49.1849596372739;16.5576818599448;"1"
"1684";49.1827381290515;16.6042845299949;"1"
"1686";49.2180339194626;16.5903498585006;"1"
"1687";49.1970929948295;16.6241752239023;"1"
"1688";49.1772353005412;16.5805778265147;"1"
"1689";49.1938866036036;16.5952456569471;"1"
"1692";49.1653894699702;16.56337556028;"1"
"1693";49.188907931944;16.6084764037019;"1"
"1694";49.1906861954327;16.6310020811224;"1"
"1695";49.1720838701192;16.5616567660621;"1"
"1697";49.191341308847;16.6414618559494;"1"
"1698";49.2158906303763;16.5829577444094;"1"
"1700";49.2118303969643;16.5547858619093;"1"
"1701";49.2074466782405;16.6006838490575;"1"
"1702";49.2123759839999;16.6023350211732;"1"
"1703";49.2027516039541;16.6262477665794;"1"
"1704";49.1716213396994;16.5567828125548;"1"
"1705";49.220389493196;16.5590573160622;"1"
"1706";49.1805670399992;16.6230894444729;"1"
"1707";49.2281821512023;16.6528714230178;"1"
"1708";49.1730888956646;16.6230753735725;"1"
"1709";49.2276813009709;16.5726315579418;"1"
"1711";49.1830484028374;16.5856177857631;"1"
"1713";49.1927378841827;16.6139946497073;"1"
"1714";49.1933244612384;16.5813439418272;"1"
"1715";49.1848484367761;16.5923884639195;"1"
"1716";49.192939666972;16.6095897212132;"1"
"1717";49.1892972759207;16.5684748338884;"1"
"1718";49.1730665452752;16.5776082536654;"1"
"1719";49.2074660482802;16.624309244238;"1"
"1720";49.1842649439951;16.5632206652331;"1"
"1721";49.1817994174638;16.5849317568492;"1"
"1722";49.2110677460994;16.5848382044191;"1"
"1723";49.1679282719494;16.6281387646114;"1"
"1724";49.1945436934764;16.6139489777723;"1"
"1725";49.1882391349236;16.5856797234108;"1"
"1726";49.2203697006881;16.5750980760174;"1"
"1727";49.2255336544372;16.5705719450886;"1"
"1728";49.1684820650409;16.6229354695443;"1"
"1729";49.2285123642313;16.6027377135989;"1"
"1731";49.1837866499026;16.6334315114903;"1"
"1732";49.1870822669606;16.6178603626867;"1"
"1733";49.2161844703451;16.6173818710955;"1"
"1734";49.1862964327727;16.652690859563;"1"
"1735";49.1913215823716;16.6042961281157;"1"
"1736";49.2281441404317;16.5999476245065;"1"
"1738";49.1753920736695;16.6274244872634;"1"
"1741";49.1632978824124;16.6051267493222;"1"
"1743";49.2282391045098;16.5732689553021;"1"
"1745";49.2156543080508;16.5981037187566;"1"
"1746";49.1595202754235;16.6523320092359;"1"
"1749";49.1852723081361;16.5590748054648;"1"
"1757";49.2166319905733;16.6439642527103;"1"
"1759";49.2192751689599;16.5844101654787;"1"
"1760";49.2027932166406;16.6574599210664;"1"
"1761";49.2118160594678;16.586238369372;"1"
"1763";49.2065281666253;16.569531754623;"1"
"1765";49.2257798049087;16.5913768751351;"1"
"1766";49.1620506537777;16.6140688462296;"1"
"1767";49.2276723857445;16.6428187636645;"1"
"1769";49.2014666727562;16.6577386477384;"1"
"1771";49.1890979295337;16.6423684110121;"1"
"1772";49.210611298025;16.5779934179755;"1"
"1773";49.19534692618;16.5556908515596;"1"
"1775";49.2047896226513;16.6391883481721;"1"
"1776";49.2080179494669;16.6140480869676;"1"
"1777";49.1770282939128;16.6452832869069;"1"
"1779";49.2121569860722;16.6322844495962;"1"
"1780";49.2204334599484;16.6468162420918;"1"
"1781";49.1662614014382;16.5735433595033;"1"
"1782";49.203654603107;16.6397998465584;"1"
"1783";49.2298688537976;16.6459955254958;"1"
"1785";49.1596658570695;16.6361943167038;"1"
"1786";49.2195069360571;16.6025789640108;"1"
"1787";49.1999124154991;16.6338981658087;"1"
"1790";49.2262978827147;16.6049935393028;"1"
"1791";49.2098903641216;16.6399309804343;"1"
"1792";49.2096979504345;16.5763866040045;"1"
"1795";49.2302169014638;16.6039100222482;"1"
"1797";49.1908946708142;16.6542327344372;"1"
"1798";49.199790054185;16.5803076142845;"1"
"1799";49.1956682413201;16.6371157319275;"1"
"1800";49.1740564340486;16.5552860229661;"1"
"1801";49.2214575855352;16.5522223834038;"1"
"1802";49.2109828443234;16.6230258532033;"1"
"1803";49.2134256071493;16.588750479989;"1"
"1807";49.1901785455001;16.6312394429471;"1"
"1809";49.1883617875078;16.5881107916599;"1"
"1812";49.2249388001251;16.6254227570521;"1"
"1813";49.2118717051276;16.6266350842802;"1"
"1814";49.1993121977144;16.6110035994755;"1"
"1815";49.2073624553944;16.607839933487;"1"
"1817";49.1698134836471;16.6031531396002;"1"
"1819";49.1896814347343;16.5913947487805;"1"
"1821";49.2237118533326;16.6155525726835;"1"
"1822";49.2133653909241;16.6230042379103;"1"
"1824";49.2056267320985;16.5817193417882;"1"
"1825";49.1671484921835;16.6342533274089;"1"
"1828";49.1868498685783;16.623593921689;"1"
"1829";49.1986131367523;16.5770721730126;"1"
"1830";49.2030643038065;16.5804130531516;"1"
"1831";49.2058246650124;16.5928455753325;"1"
"1832";49.1978070512296;16.5771706392904;"1"
"1834";49.1967320890223;16.6543210043641;"1"
"1836";49.2149224260656;16.6235831236888;"1"
"1837";49.1606159089833;16.5919047561355;"1"
"1841";49.1863768900469;16.5844208442222;"1"
"1842";49.2171760496082;16.5695535166422;"1"
"1843";49.223910926554;16.589363027026;"1"
"1844";49.1838974726097;16.5836097341846;"1"
"1845";49.1695732188071;16.6232166103003;"1"
"1846";49.2231555980159;16.5575013088834;"1"
"1847";49.2034894198657;16.6165377358943;"1"
"1849";49.197566554984;16.5794631486553;"1"
"1851";49.1653847695736;16.6304481975808;"1"
"1853";49.2029640021953;16.6146915075407;"1"
"1854";49.1634669749767;16.5656982203588;"1"
"1856";49.1902421730787;16.6269218717486;"1"
"1859";49.221568109137;16.5762842081358;"1"
"1860";49.177063158027;16.6606407489425;"1"
"1861";49.1889420745348;16.5984896580431;"1"
"1862";49.1911841726901;16.6545593833325;"1"
"1863";49.2186944447278;16.6432278784178;"1"
"1864";49.1901720401863;16.6526015731569;"1"
"1867";49.1667219958092;16.5685534161511;"1"
"1869";49.190030928098;16.6375904475278;"1"
"1870";49.2209741746627;16.6366871699393;"1"
"1872";49.2061046899435;16.5949537174499;"1"
"1876";49.2166911650481;16.6318230483693;"1"
"1878";49.2186285375846;16.6092024445764;"1"
