"","id","num.picture","task1","task2","task3","city"
"1451","1565379391_endCBd651119013453e5324e5fa36d8b2a985.csv",606,1,4,0,"CB"
"1452","1565379391_endCBd651119013453e5324e5fa36d8b2a985.csv",323,1,6,3,"CB"
"1453","1565379391_endCBd651119013453e5324e5fa36d8b2a985.csv",295,1,6,0,"CB"
"1454","1565379391_endCBd651119013453e5324e5fa36d8b2a985.csv",696,1,6,0,"CB"
"1455","1565379391_endCBd651119013453e5324e5fa36d8b2a985.csv",689,1,6,0,"CB"
"1456","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",241,1,5,3,"CB"
"1457","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",495,1,4,4,"CB"
"1458","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",699,0,2,4,"CB"
"1459","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",374,1,5,2,"CB"
"1460","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",231,1,2,4,"CB"
"1461","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",107,0,5,4,"CB"
"1462","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",474,0,3,3,"CB"
"1463","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",756,0,5,4,"CB"
"1464","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",503,0,5,1,"CB"
"1465","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",31,0,2,6,"CB"
"1466","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",717,1,2,2,"CB"
"1467","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",376,1,5,2,"CB"
"1468","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",790,1,5,2,"CB"
"1469","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",656,1,1,2,"CB"
"1470","1565379734_endCB23b179e51f9bd8469e6491423c3a2398.csv",548,0,1,3,"CB"
"1471","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",651,1,3,3,"CB"
"1472","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",182,1,2,6,"CB"
"1473","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",639,0,4,3,"CB"
"1474","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",284,1,2,2,"CB"
"1475","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",137,1,1,4,"CB"
"1476","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",211,1,3,6,"CB"
"1477","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",631,0,2,6,"CB"
"1478","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",265,1,3,0,"CB"
"1479","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",633,1,3,3,"CB"
"1480","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",587,1,3,1,"CB"
"1481","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",95,1,4,6,"CB"
"1482","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",38,0,2,4,"CB"
"1483","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",580,1,4,2,"CB"
"1484","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",661,1,2,6,"CB"
"1485","1565380154_endCBd0dda94f5292029b7b03077f0f01ba5b.csv",17,1,3,1,"CB"
"1486","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",250,0,2,3,"CB"
"1487","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",23,1,5,2,"CB"
"1488","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",328,1,5,2,"CB"
"1489","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",760,1,5,2,"CB"
"1490","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",208,1,5,4,"CB"
"1491","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",181,1,5,1,"CB"
"1492","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",740,1,5,2,"CB"
"1493","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",786,1,4,1,"CB"
"1494","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",90,0,4,5,"CB"
"1495","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",103,0,5,1,"CB"
"1496","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",553,1,4,2,"CB"
"1497","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",429,1,2,2,"CB"
"1498","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",178,1,3,2,"CB"
"1499","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",787,1,3,2,"CB"
"1500","1565380258_endCB4a3bceeb5f822985f40b031313eeb158.csv",410,0,5,3,"CB"
"1501","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",138,1,2,3,"CB"
"1502","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",234,1,4,3,"CB"
"1503","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",18,1,4,3,"CB"
"1504","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",551,1,5,3,"CB"
"1505","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",167,1,2,2,"CB"
"1506","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",622,1,3,3,"CB"
"1507","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",35,1,4,2,"CB"
"1508","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",165,1,5,3,"CB"
"1509","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",472,1,5,2,"CB"
"1510","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",516,1,5,3,"CB"
"1511","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",197,1,5,3,"CB"
"1512","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",615,1,3,2,"CB"
"1513","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",467,1,5,2,"CB"
"1514","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",454,1,5,2,"CB"
"1515","1565380886_endCB2693744a2b1bbcf1fe575ca1088b121a.csv",614,1,5,2,"CB"
"1516","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",117,1,5,1,"CB"
"1517","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",304,1,5,1,"CB"
"1518","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",244,0,6,1,"CB"
"1519","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",538,1,5,2,"CB"
"1520","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",256,0,5,0,"CB"
"1521","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",523,1,6,0,"CB"
"1522","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",722,0,6,1,"CB"
"1523","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",745,0,6,1,"CB"
"1524","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",688,1,6,0,"CB"
"1525","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",766,1,6,0,"CB"
"1526","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",30,1,6,1,"CB"
"1527","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",111,1,5,1,"CB"
"1528","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",92,1,6,0,"CB"
"1529","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",749,1,6,1,"CB"
"1530","1565381263_endCBf4cbed2150c49c172ae521f259bbbac1.csv",247,1,5,1,"CB"
"1531","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",662,1,4,4,"CB"
"1532","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",337,1,3,4,"CB"
"1533","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",31,1,2,4,"CB"
"1534","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",691,1,2,5,"CB"
"1535","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",184,1,1,3,"CB"
"1536","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",339,1,1,3,"CB"
"1537","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",294,1,3,4,"CB"
"1538","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",606,1,2,3,"CB"
"1539","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",316,1,1,4,"CB"
"1540","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",299,0,4,4,"CB"
"1541","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",511,1,3,5,"CB"
"1542","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",451,1,2,5,"CB"
"1543","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",19,1,2,5,"CB"
"1544","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",532,1,4,3,"CB"
"1545","1565381283_endCBc96d5aa574cbce1c13b17dae90732663.csv",617,1,1,4,"CB"
"1546","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",473,1,4,3,"CB"
"1547","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",703,1,5,4,"CB"
"1548","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",419,1,3,4,"CB"
"1549","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",761,1,3,4,"CB"
"1550","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",223,1,2,3,"CB"
"1551","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",442,1,5,3,"CB"
"1552","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",192,1,3,4,"CB"
"1553","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",23,1,4,4,"CB"
"1554","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",414,1,2,4,"CB"
"1555","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",648,1,1,3,"CB"
"1556","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",551,1,3,4,"CB"
"1557","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",84,1,4,3,"CB"
"1558","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",330,1,3,4,"CB"
"1559","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",91,1,3,4,"CB"
"1560","1565381757_endCB8050e1ee4e39186bcfbd495f0b8b7d61.csv",556,1,3,3,"CB"
"1561","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",321,0,6,1,"CB"
"1562","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",319,0,6,2,"CB"
"1563","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",530,1,6,1,"CB"
"1564","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",5,1,1,4,"CB"
"1565","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",707,0,2,0,"CB"
"1566","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",186,1,6,0,"CB"
"1567","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",710,0,6,1,"CB"
"1568","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",799,0,5,0,"CB"
"1569","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",602,0,5,4,"CB"
"1570","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",628,0,6,2,"CB"
"1571","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",301,1,6,1,"CB"
"1572","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",92,0,6,0,"CB"
"1573","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",556,1,5,0,"CB"
"1574","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",444,0,6,0,"CB"
"1575","1565382426_endCB2b57bca6f75efe1c7918ba7ebe11a440.csv",282,1,6,0,"CB"
"1576","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",394,1,1,2,"CB"
"1577","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",337,1,3,3,"CB"
"1578","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",537,1,2,3,"CB"
"1579","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",340,1,3,4,"CB"
"1580","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",100,1,5,2,"CB"
"1581","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",80,1,5,2,"CB"
"1582","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",718,1,5,3,"CB"
"1583","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",33,1,3,3,"CB"
"1584","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",284,1,4,2,"CB"
"1585","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",380,1,3,3,"CB"
"1586","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",133,1,2,3,"CB"
"1587","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",638,1,4,2,"CB"
"1588","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",609,1,3,2,"CB"
"1589","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",423,1,5,3,"CB"
"1590","1565388931_endCBc37ffb5bbad1b286db95e97f0d037ba3.csv",57,1,1,3,"CB"
"1591","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",124,1,5,2,"CB"
"1592","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",657,1,4,2,"CB"
"1593","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",630,1,2,2,"CB"
"1594","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",136,1,4,2,"CB"
"1595","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",611,1,3,4,"CB"
"1596","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",24,1,4,2,"CB"
"1597","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",38,1,6,3,"CB"
"1598","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",694,1,3,2,"CB"
"1599","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",253,1,5,5,"CB"
"1600","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",739,1,2,3,"CB"
"1601","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",699,1,5,2,"CB"
"1602","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",780,1,5,4,"CB"
"1603","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",577,1,5,2,"CB"
"1604","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",665,1,5,3,"CB"
"1605","1565390455_endCBb3ce08d7c13248148b735a0a4e29f076.csv",497,1,5,3,"CB"
"1606","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",686,1,5,2,"CB"
"1607","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",333,1,4,1,"CB"
"1608","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",382,1,5,2,"CB"
"1609","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",357,1,6,3,"CB"
"1610","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",499,1,5,4,"CB"
"1611","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",416,1,5,0,"CB"
"1612","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",779,1,5,4,"CB"
"1613","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",579,1,6,1,"CB"
"1614","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",124,1,4,2,"CB"
"1615","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",794,1,5,1,"CB"
"1616","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",694,1,5,1,"CB"
"1617","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",312,1,5,0,"CB"
"1618","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",481,1,4,4,"CB"
"1619","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",181,1,5,1,"CB"
"1620","1565392651_endCB6098a97025d78573eb1d4940ffba685f.csv",325,1,5,0,"CB"
"1621","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",137,1,2,2,"CB"
"1622","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",444,1,3,2,"CB"
"1623","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",190,0,3,4,"CB"
"1624","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",240,1,3,2,"CB"
"1625","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",112,0,5,2,"CB"
"1626","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",785,0,5,4,"CB"
"1627","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",299,0,5,2,"CB"
"1628","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",405,1,5,2,"CB"
"1629","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",460,0,5,2,"CB"
"1630","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",714,1,5,4,"CB"
"1631","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",356,1,5,2,"CB"
"1632","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",261,0,5,1,"CB"
"1633","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",629,0,4,4,"CB"
"1634","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",56,0,4,2,"CB"
"1635","1565414466_endCB13a76688b3c0685439555db0d851f912.csv",543,0,4,1,"CB"
"1636","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",336,1,2,2,"CB"
"1637","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",412,1,2,4,"CB"
"1638","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",100,1,3,3,"CB"
"1639","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",123,0,3,4,"CB"
"1640","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",45,1,1,4,"CB"
"1641","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",701,1,2,4,"CB"
"1642","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",42,1,2,3,"CB"
"1643","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",615,0,2,4,"CB"
"1644","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",168,1,3,3,"CB"
"1645","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",390,1,2,4,"CB"
"1646","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",39,1,3,2,"CB"
"1647","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",440,0,3,3,"CB"
"1648","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",542,1,2,2,"CB"
"1649","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",665,1,3,3,"CB"
"1650","1565414491_endCBb34ffaaf7e9459c6cb8aed5b36055754.csv",635,1,3,4,"CB"
"1651","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",438,1,5,4,"CB"
"1652","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",297,1,4,5,"CB"
"1653","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",262,1,4,2,"CB"
"1654","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",573,1,2,2,"CB"
"1655","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",440,0,5,3,"CB"
"1656","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",469,1,5,3,"CB"
"1657","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",339,1,5,3,"CB"
"1658","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",783,1,4,3,"CB"
"1659","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",684,1,2,3,"CB"
"1660","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",138,1,1,3,"CB"
"1661","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",115,1,5,3,"CB"
"1662","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",201,1,5,3,"CB"
"1663","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",45,1,5,3,"CB"
"1664","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",524,1,5,3,"CB"
"1665","1565415305_endCB15c38dbde7a49ce14ed67dd6cb17d81e.csv",564,1,5,3,"CB"
"1666","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",727,0,5,4,"CB"
"1667","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",623,1,2,3,"CB"
"1668","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",379,0,2,1,"CB"
"1669","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",625,0,4,1,"CB"
"1670","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",294,1,1,4,"CB"
"1671","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",74,0,2,2,"CB"
"1672","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",47,1,3,1,"CB"
"1673","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",129,0,4,4,"CB"
"1674","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",747,0,6,1,"CB"
"1675","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",514,0,1,0,"CB"
"1676","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",615,0,1,0,"CB"
"1677","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",143,0,2,0,"CB"
"1678","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",791,1,3,1,"CB"
"1679","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",610,0,4,0,"CB"
"1680","1565416217_endCBafde2d3b56bb89590d100adf5850d35f.csv",753,0,4,1,"CB"
"1681","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",738,0,1,4,"CB"
"1682","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",605,0,1,2,"CB"
"1683","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",280,0,1,3,"CB"
"1684","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",616,0,3,2,"CB"
"1685","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",259,1,2,3,"CB"
"1686","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",757,1,2,1,"CB"
"1687","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",524,0,3,2,"CB"
"1688","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",292,1,3,4,"CB"
"1689","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",360,0,4,1,"CB"
"1690","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",563,1,2,3,"CB"
"1691","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",484,0,4,1,"CB"
"1692","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",610,1,5,4,"CB"
"1693","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",735,0,5,3,"CB"
"1694","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",354,1,1,5,"CB"
"1695","1565417528_endCBafde2d3b56bb89590d100adf5850d35f.csv",131,0,2,1,"CB"
"1696","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",299,0,5,2,"CB"
"1697","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",146,1,5,3,"CB"
"1698","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",85,0,4,2,"CB"
"1699","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",614,0,3,3,"CB"
"1700","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",498,1,4,3,"CB"
"1701","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",631,0,3,3,"CB"
"1702","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",754,0,5,4,"CB"
"1703","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",646,0,2,3,"CB"
"1704","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",567,1,3,4,"CB"
"1705","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",42,0,5,3,"CB"
"1706","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",74,1,4,3,"CB"
"1707","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",128,1,2,5,"CB"
"1708","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",654,1,5,3,"CB"
"1709","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",790,0,2,4,"CB"
"1710","1565418789_endCBc196b4a86daa02471d8963deffea667d.csv",329,0,2,4,"CB"
"1711","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",382,1,5,2,"CB"
"1712","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",109,1,6,2,"CB"
"1713","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",308,1,6,2,"CB"
"1714","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",133,1,6,2,"CB"
"1715","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",178,1,5,1,"CB"
"1716","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",12,1,5,2,"CB"
"1717","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",728,1,6,0,"CB"
"1718","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",641,1,5,0,"CB"
"1719","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",392,1,6,1,"CB"
"1720","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",564,0,5,1,"CB"
"1721","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",185,1,6,0,"CB"
"1722","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",53,1,6,1,"CB"
"1723","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",488,1,5,0,"CB"
"1724","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",174,1,6,1,"CB"
"1725","1565420704_endCB753bf633272448591c6446dc4b7d403c.csv",328,1,6,1,"CB"
"1726","1565420816_endCB7b811cfd40d86d528e00fe7e49f01676.csv",295,1,3,3,"CB"
"1727","1565420816_endCB7b811cfd40d86d528e00fe7e49f01676.csv",172,1,1,4,"CB"
"1728","1565420816_endCB7b811cfd40d86d528e00fe7e49f01676.csv",556,1,1,4,"CB"
"1729","1565420816_endCB7b811cfd40d86d528e00fe7e49f01676.csv",569,1,4,4,"CB"
"1730","1565420816_endCB7b811cfd40d86d528e00fe7e49f01676.csv",629,0,5,4,"CB"
